family,seq_id,flagged_by_kmeans_minority,flagged_by_robust_z,high_confidence
GAPDH,GAPDH|Endotricha_flammealis,True,True,True
GAPDH,GAPDH|Cynocephalus_volans,True,True,True
GAPDH,GAPDH|Geoglossum_simile,True,True,True
GAPDH,GAPDH|Erythrocercus_mccallii,True,False,False
GAPDH,GAPDH|Drepana_falcataria,True,True,True
GAPDH,GAPDH|Mesembrinibis_cayennensis,True,False,False
GAPDH,GAPDH|Armillaria_solidipes,True,False,False
HSP70,HSP70|Pimephales_promelas,True,False,False
HSP70,HSP70|Albula_goreensis,True,False,False
HSP70,HSP70|Oncorhynchus_nerka,True,False,False
HSP70,HSP70|Toxotes_jaculatrix,True,False,False
HSP70,HSP70|Pholis_gunnellus,True,False,False
HSP70,HSP70|Cottoperca_gobio,True,False,False
HSP70,HSP70|Batillaria_attramentaria,True,False,False
HSP70,HSP70|Numida_meleagris,False,True,False
HSP70,HSP70|Pleurodeles_waltl,True,False,False
HSP70,HSP70|Verasper_variegatus,True,False,False
HSP70,HSP70|Megalops_atlanticus,True,False,False
HSP70,HSP70|Pedinophyceae_sp._YPF-701,True,True,True
HSP70,HSP70|Meleagris_gallopavo,False,True,False
HSP70,HSP70|Zosterops_borbonicus,False,True,False
HSP70,HSP70|Paralichthys_olivaceus,True,False,False
HSP70,HSP70|Trachinotus_ovatus,True,False,False
HSP70,HSP70|Chanos_chanos,True,False,False
HSP70,HSP70|Cervus_elaphus,False,True,False
HSP70,HSP70|Oreochromis_niloticus,True,False,False
HSP70,HSP70|Pangasianodon_gigas,True,False,False
HSP70,HSP70|Pseudoliparis_sp._Yap_Trench,True,False,False
HSP70,HSP70|Oncorhynchus_tshawytscha,True,False,False
HSP70,HSP70|Scyliorhinus_torazame,True,False,False
HSP70,HSP70|Polyodon_spathula,True,False,False
HSP70,HSP70|Sphaeramia_orbicularis,True,False,False
HSP70,HSP70|Albula_glossodonta,True,False,False
HSP70,HSP70|Parambassis_ranga,True,False,False
HSP70,HSP70|Vidua_chalybeata,False,True,False
HSP70,HSP70|Thymallus_thymallus,True,False,False
HSP70,HSP70|Oryzias_latipes,True,False,False
HSP70,HSP70|Poecilia_reticulata,True,False,False
HSP70,HSP70|Conger_conger,True,False,False
HSP70,HSP70|Lampris_incognitus,True,False,False
HSP70,HSP70|Taeniopygia_guttata,False,True,False
HSP70,HSP70|Myiozetetes_cayanensis,False,True,False
HSP70,HSP70|Coilia_nasus,True,False,False
HSP70,HSP70|Acanthopagrus_latus,True,False,False
HSP70,HSP70|Mugil_cephalus,True,False,False
HSP70,HSP70|Podarcis_raffonei,True,False,False
RPS3,RPS3|Schistosoma_japonicum,False,True,False
RPS3,RPS3|Aromia_moschata,True,True,True
RPS3,RPS3|Closterium_sp._Yama58-4,True,True,True
RPS3,RPS3|Tulasnella_sp._408,False,True,False
RPS3,RPS3|Cercospora_beticola,False,True,False
RPS3,RPS3|Strongylocentrotus_purpuratus,False,True,False
RPS3,RPS3|Tauraco_erythrolophus,True,True,True
RPS3,RPS3|Eurypyga_helias,True,True,True
RPS3,RPS3|Salix_dunnii,True,True,True
RPS3,RPS3|Vaccinium_darrowii,True,True,True
RPS3,RPS3|Pleurotus_ostreatoroseus,False,True,False
RPS3,RPS3|Cladochytrium_tenue,True,True,True
RPS3,RPS3|Cucumispora_dikerogammari,False,True,False
RPS3,RPS3|Nematocida_minor,False,True,False
RPS3,RPS3|Trichinella_sp._T6,True,True,True
RPS3,RPS3|Emmonsia_crescens_UAMH_3008,True,True,True
RPS3,RPS3|Anabarilius_grahami,False,True,False
RPS3,RPS3|Aspergillus_steynii_IBT_23096,False,True,False
