seq_id,family,species,model,embedding_dim,UMAP1,UMAP2
RPS3|Ceratitis_capitata,RPS3,Ceratitis_capitata,esm2_t12_35M_UR50D,480,6.6943026,15.774851
RPS3|Panicum_hallii,RPS3,Panicum_hallii,esm2_t12_35M_UR50D,480,6.9841757,15.077884
RPS3|Teloschistes_peruensis,RPS3,Teloschistes_peruensis,esm2_t12_35M_UR50D,480,8.835883,12.949945
RPS3|Physcia_stellaris,RPS3,Physcia_stellaris,esm2_t12_35M_UR50D,480,8.850066,12.901654
RPS3|Anoplophora_glabripennis,RPS3,Anoplophora_glabripennis,esm2_t12_35M_UR50D,480,6.636109,15.355137
RPS3|Candida_albicans_P34048,RPS3,Candida_albicans_P34048,esm2_t12_35M_UR50D,480,7.9717717,14.668263
RPS3|Solanum_pennellii,RPS3,Solanum_pennellii,esm2_t12_35M_UR50D,480,7.02117,15.3970785
RPS3|Bombus_breviceps,RPS3,Bombus_breviceps,esm2_t12_35M_UR50D,480,6.8430824,14.240187
RPS3|Coptis_chinensis,RPS3,Coptis_chinensis,esm2_t12_35M_UR50D,480,6.992569,15.00535
RPS3|Colletotrichum_scovillei,RPS3,Colletotrichum_scovillei,esm2_t12_35M_UR50D,480,8.63936,12.76372
RPS3|Dinothrombium_tinctorium,RPS3,Dinothrombium_tinctorium,esm2_t12_35M_UR50D,480,6.7851124,15.312279
RPS3|Melampsora_larici-populina_98AG31,RPS3,Melampsora_larici-populina_98AG31,esm2_t12_35M_UR50D,480,7.434128,13.788804
RPS3|Coemansia_sp._RSA_486,RPS3,Coemansia_sp._RSA_486,esm2_t12_35M_UR50D,480,7.903827,14.694865
RPS3|Calidris_pugnax,RPS3,Calidris_pugnax,esm2_t12_35M_UR50D,480,6.23998,16.49898
RPS3|Diarsia_mendica,RPS3,Diarsia_mendica,esm2_t12_35M_UR50D,480,7.317285,13.997778
RPS3|Plasmodium_falciparum_NF54,RPS3,Plasmodium_falciparum_NF54,esm2_t12_35M_UR50D,480,6.9455147,14.579572
RPS3|Alligator_sinensis,RPS3,Alligator_sinensis,esm2_t12_35M_UR50D,480,6.2884746,16.353165
RPS3|Mirounga_leonina,RPS3,Mirounga_leonina,esm2_t12_35M_UR50D,480,6.24388,16.02904
RPS3|Candida_pseudojiufengensis,RPS3,Candida_pseudojiufengensis,esm2_t12_35M_UR50D,480,7.9373183,14.680428
RPS3|Pycnora_praestabilis,RPS3,Pycnora_praestabilis,esm2_t12_35M_UR50D,480,8.877932,13.020167
RPS3|Tulasnella_sp._332,RPS3,Tulasnella_sp._332,esm2_t12_35M_UR50D,480,7.8539042,13.6238
RPS3|Gymnopus_androsaceus_JB14,RPS3,Gymnopus_androsaceus_JB14,esm2_t12_35M_UR50D,480,8.178356,13.878104
RPS3|Larus_smithsonianus,RPS3,Larus_smithsonianus,esm2_t12_35M_UR50D,480,6.1381073,16.530762
RPS3|Fusarium_oxysporum_f._sp._albedinis,RPS3,Fusarium_oxysporum_f._sp._albedinis,esm2_t12_35M_UR50D,480,8.6390915,12.857788
RPS3|Hippolais_icterina,RPS3,Hippolais_icterina,esm2_t12_35M_UR50D,480,6.1922054,16.496922
RPS3|Rhincodon_typus,RPS3,Rhincodon_typus,esm2_t12_35M_UR50D,480,6.235634,16.123018
RPS3|Copsychus_sechellarum,RPS3,Copsychus_sechellarum,esm2_t12_35M_UR50D,480,6.123687,16.595716
RPS3|Zonotrichia_albicollis,RPS3,Zonotrichia_albicollis,esm2_t12_35M_UR50D,480,6.2219677,16.455128
RPS3|Eudyptes_chrysocome,RPS3,Eudyptes_chrysocome,esm2_t12_35M_UR50D,480,6.1398487,16.51012
RPS3|Vigna_unguiculata,RPS3,Vigna_unguiculata,esm2_t12_35M_UR50D,480,7.187547,15.025889
RPS3|Botrytis_cinerea_B05.10,RPS3,Botrytis_cinerea_B05.10,esm2_t12_35M_UR50D,480,8.824976,12.872514
RPS3|Entomortierella_parvispora,RPS3,Entomortierella_parvispora,esm2_t12_35M_UR50D,480,7.4674153,15.04219
RPS3|Fonsecaea_multimorphosa_CBS_102226,RPS3,Fonsecaea_multimorphosa_CBS_102226,esm2_t12_35M_UR50D,480,8.9516115,13.089726
RPS3|Melipona_bicolor,RPS3,Melipona_bicolor,esm2_t12_35M_UR50D,480,6.8806853,14.294462
RPS3|Candida_dubliniensis_CD36,RPS3,Candida_dubliniensis_CD36,esm2_t12_35M_UR50D,480,7.8892345,14.671746
RPS3|Saccharomyces_cerevisiae_YJM1208,RPS3,Saccharomyces_cerevisiae_YJM1208,esm2_t12_35M_UR50D,480,7.8917875,14.6132765
RPS3|Toxoplasma_gondii_TgCatPRC2,RPS3,Toxoplasma_gondii_TgCatPRC2,esm2_t12_35M_UR50D,480,6.8184104,15.14493
RPS3|Pectinophora_gossypiella,RPS3,Pectinophora_gossypiella,esm2_t12_35M_UR50D,480,7.18897,14.146089
RPS3|Russula_ochroleuca,RPS3,Russula_ochroleuca,esm2_t12_35M_UR50D,480,8.016156,13.865277
RPS3|Ostrinia_furnacalis,RPS3,Ostrinia_furnacalis,esm2_t12_35M_UR50D,480,7.41587,14.10628
RPS3|Pyricularia_pennisetigena,RPS3,Pyricularia_pennisetigena,esm2_t12_35M_UR50D,480,8.80808,13.095051
RPS3|Paramecium_pentaurelia,RPS3,Paramecium_pentaurelia,esm2_t12_35M_UR50D,480,8.138371,14.254734
RPS3|Moesziomyces_aphidis,RPS3,Moesziomyces_aphidis,esm2_t12_35M_UR50D,480,8.157286,13.89025
RPS3|Circinella_minor,RPS3,Circinella_minor,esm2_t12_35M_UR50D,480,7.7975364,14.266177
RPS3|Cryptococcus_gattii_WM276,RPS3,Cryptococcus_gattii_WM276,esm2_t12_35M_UR50D,480,8.1281595,14.011143
RPS3|Gossypium_barbadense,RPS3,Gossypium_barbadense,esm2_t12_35M_UR50D,480,6.935972,15.50461
RPS3|Cervus_hanglu_yarkandensis,RPS3,Cervus_hanglu_yarkandensis,esm2_t12_35M_UR50D,480,6.8458486,15.092859
RPS3|Naegleria_lovaniensis,RPS3,Naegleria_lovaniensis,esm2_t12_35M_UR50D,480,7.233936,14.456852
RPS3|Mytilus_californianus,RPS3,Mytilus_californianus,esm2_t12_35M_UR50D,480,6.320538,15.885019
RPS3|Phytophthora_aleatoria,RPS3,Phytophthora_aleatoria,esm2_t12_35M_UR50D,480,7.733921,14.216193
RPS3|Coprinellus_micaceus,RPS3,Coprinellus_micaceus,esm2_t12_35M_UR50D,480,8.071974,13.900015
RPS3|Aspergillus_sergii,RPS3,Aspergillus_sergii,esm2_t12_35M_UR50D,480,8.876569,13.0759945
RPS3|Acanthaster_planci,RPS3,Acanthaster_planci,esm2_t12_35M_UR50D,480,8.483076,13.28793
RPS3|Lipomyces_starkeyi_NRRL_Y-11557,RPS3,Lipomyces_starkeyi_NRRL_Y-11557,esm2_t12_35M_UR50D,480,7.4041033,14.779585
GAPDH|Daphnia_galeata,GAPDH,Daphnia_galeata,esm2_t12_35M_UR50D,480,-2.0176218,5.3786373
GAPDH|Uncinocarpus_reesii_1704,GAPDH,Uncinocarpus_reesii_1704,esm2_t12_35M_UR50D,480,0.68822366,8.1785145
GAPDH|Dothidotthia_symphoricarpi_CBS_119687,GAPDH,Dothidotthia_symphoricarpi_CBS_119687,esm2_t12_35M_UR50D,480,-0.5515098,6.94073
GAPDH|Zeugodacus_cucurbitae,GAPDH,Zeugodacus_cucurbitae,esm2_t12_35M_UR50D,480,-2.3698454,4.858474
GAPDH|Talpa_occidentalis,GAPDH,Talpa_occidentalis,esm2_t12_35M_UR50D,480,-1.2825613,0.91714144
GAPDH|Phakopsora_pachyrhizi,GAPDH,Phakopsora_pachyrhizi,esm2_t12_35M_UR50D,480,-2.2247066,5.43987
GAPDH|Millerozyma_farinosa_CBS_7064,GAPDH,Millerozyma_farinosa_CBS_7064,esm2_t12_35M_UR50D,480,-2.5134368,6.954264
GAPDH|Mus_caroli,GAPDH,Mus_caroli,esm2_t12_35M_UR50D,480,-1.4340358,0.9191406
GAPDH|Gonapodya_sp._JEL0774,GAPDH,Gonapodya_sp._JEL0774,esm2_t12_35M_UR50D,480,-1.5107459,6.7336483
GAPDH|Polyplosphaeria_fusca,GAPDH,Polyplosphaeria_fusca,esm2_t12_35M_UR50D,480,-0.4864596,6.867256
GAPDH|Vidua_macroura,GAPDH,Vidua_macroura,esm2_t12_35M_UR50D,480,-1.2535762,1.4880584
GAPDH|Penicillium_glabrum,GAPDH,Penicillium_glabrum,esm2_t12_35M_UR50D,480,-0.0088273,8.598852
GAPDH|Parastagonospora_nodorum,GAPDH,Parastagonospora_nodorum,esm2_t12_35M_UR50D,480,-0.6772033,6.828749
GAPDH|Aureobasidium_sp._EXF-12344,GAPDH,Aureobasidium_sp._EXF-12344,esm2_t12_35M_UR50D,480,0.018961776,8.539191
GAPDH|Acronicta_leporina,GAPDH,Acronicta_leporina,esm2_t12_35M_UR50D,480,-2.9019759,5.2044196
GAPDH|Ascochyta_lentis,GAPDH,Ascochyta_lentis,esm2_t12_35M_UR50D,480,-0.45933032,7.2462797
GAPDH|Claviceps_monticola,GAPDH,Claviceps_monticola,esm2_t12_35M_UR50D,480,0.49976358,8.057829
GAPDH|Rostrohypoxylon_terebratum,GAPDH,Rostrohypoxylon_terebratum,esm2_t12_35M_UR50D,480,0.11814273,7.611632
GAPDH|Volvox_reticuliferus,GAPDH,Volvox_reticuliferus,esm2_t12_35M_UR50D,480,-1.1934595,6.1969404
GAPDH|Branchiostoma_lanceolatum,GAPDH,Branchiostoma_lanceolatum,esm2_t12_35M_UR50D,480,-2.8017452,4.133318
GAPDH|Scatophagus_argus,GAPDH,Scatophagus_argus,esm2_t12_35M_UR50D,480,-2.8179927,3.1673555
GAPDH|Daldinia_sp._EC12,GAPDH,Daldinia_sp._EC12,esm2_t12_35M_UR50D,480,0.27509707,7.732195
GAPDH|Delphinus_delphis,GAPDH,Delphinus_delphis,esm2_t12_35M_UR50D,480,-1.4252536,0.7846117
GAPDH|Bombus_affinis,GAPDH,Bombus_affinis,esm2_t12_35M_UR50D,480,-2.2214887,6.909212
GAPDH|Lobosporangium_transversale,GAPDH,Lobosporangium_transversale,esm2_t12_35M_UR50D,480,-2.9572842,7.7784576
GAPDH|Obba_rivulosa,GAPDH,Obba_rivulosa,esm2_t12_35M_UR50D,480,-3.43347,7.6327567
GAPDH|Aspergillus_campestris_IBT_28561,GAPDH,Aspergillus_campestris_IBT_28561,esm2_t12_35M_UR50D,480,0.34547722,7.310341
GAPDH|Budorcas_taxicolor,GAPDH,Budorcas_taxicolor,esm2_t12_35M_UR50D,480,-1.4377506,0.8221352
GAPDH|Symbiodinium_microadriaticum,GAPDH,Symbiodinium_microadriaticum,esm2_t12_35M_UR50D,480,-1.880017,5.254569
GAPDH|Thermothielavioides_terrestris,GAPDH,Thermothielavioides_terrestris,esm2_t12_35M_UR50D,480,-0.1836165,6.712207
GAPDH|Populus_tomentosa,GAPDH,Populus_tomentosa,esm2_t12_35M_UR50D,480,-1.7827281,7.0131593
GAPDH|Halicephalobus_sp._NKZ332,GAPDH,Halicephalobus_sp._NKZ332,esm2_t12_35M_UR50D,480,-3.2728248,7.5139217
GAPDH|Aix_galericulata,GAPDH,Aix_galericulata,esm2_t12_35M_UR50D,480,-1.5808897,1.0234487
GAPDH|Stachybotrys_chlorohalonata_IBT_40285,GAPDH,Stachybotrys_chlorohalonata_IBT_40285,esm2_t12_35M_UR50D,480,-0.35667515,6.7680264
GAPDH|Gyalolechia_ehrenbergii,GAPDH,Gyalolechia_ehrenbergii,esm2_t12_35M_UR50D,480,-0.504681,7.359942
GAPDH|Komagataella_phaffii_GS115,GAPDH,Komagataella_phaffii_GS115,esm2_t12_35M_UR50D,480,-2.3700795,6.985878
GAPDH|Cryptococcus_neoformans_var._grubii_AD1-83a,GAPDH,Cryptococcus_neoformans_var._grubii_AD1-83a,esm2_t12_35M_UR50D,480,-1.6319761,5.805345
GAPDH|Suillus_occidentalis,GAPDH,Suillus_occidentalis,esm2_t12_35M_UR50D,480,-3.517531,7.7253723
GAPDH|Aspergillus_sclerotioniger_CBS_115572,GAPDH,Aspergillus_sclerotioniger_CBS_115572,esm2_t12_35M_UR50D,480,0.07917192,7.140167
GAPDH|Eospalax_fontanierii,GAPDH,Eospalax_fontanierii,esm2_t12_35M_UR50D,480,-1.3185936,0.75965357
GAPDH|Aspergillus_carbonarius_ITEM_5010,GAPDH,Aspergillus_carbonarius_ITEM_5010,esm2_t12_35M_UR50D,480,0.060268644,7.2042656
GAPDH|Tropheus_moorii,GAPDH,Tropheus_moorii,esm2_t12_35M_UR50D,480,-2.6997306,3.2308433
GAPDH|Carpinus_fangiana,GAPDH,Carpinus_fangiana,esm2_t12_35M_UR50D,480,-1.8936528,7.1916075
GAPDH|Candida_metapsilosis,GAPDH,Candida_metapsilosis,esm2_t12_35M_UR50D,480,-2.4480028,6.7819443
GAPDH|Vespula_vulgaris,GAPDH,Vespula_vulgaris,esm2_t12_35M_UR50D,480,-2.1540008,6.5178556
GAPDH|Eupithecia_insigniata,GAPDH,Eupithecia_insigniata,esm2_t12_35M_UR50D,480,-2.1890938,4.9808884
GAPDH|Sesbania_bispinosa,GAPDH,Sesbania_bispinosa,esm2_t12_35M_UR50D,480,-1.6600106,7.2098656
GAPDH|Monosporascus_sp._MG133,GAPDH,Monosporascus_sp._MG133,esm2_t12_35M_UR50D,480,-0.53348875,6.533992
GAPDH|Branchiostoma_floridae,GAPDH,Branchiostoma_floridae,esm2_t12_35M_UR50D,480,-2.7541924,4.24746
GAPDH|Serendipita_vermifera,GAPDH,Serendipita_vermifera,esm2_t12_35M_UR50D,480,-2.882114,5.661442
GAPDH|Iris_pallida,GAPDH,Iris_pallida,esm2_t12_35M_UR50D,480,-1.9431138,1.8045794
GAPDH|Cnaphalocrocis_medinalis,GAPDH,Cnaphalocrocis_medinalis,esm2_t12_35M_UR50D,480,-2.9141994,4.8785543
GAPDH|Vigna_unguiculata,GAPDH,Vigna_unguiculata,esm2_t12_35M_UR50D,480,-1.7499089,7.028017
GAPDH|Plutella_xylostella,GAPDH,Plutella_xylostella,esm2_t12_35M_UR50D,480,-2.686225,4.8537827
GAPDH|Bos_mutus,GAPDH,Bos_mutus,esm2_t12_35M_UR50D,480,-1.6500185,0.8521993
GAPDH|Micractinium_conductrix,GAPDH,Micractinium_conductrix,esm2_t12_35M_UR50D,480,-1.0417652,6.402053
GAPDH|Megachile_rotundata,GAPDH,Megachile_rotundata,esm2_t12_35M_UR50D,480,-2.006727,6.548886
GAPDH|Diaporthaceae_sp._PMI_573,GAPDH,Diaporthaceae_sp._PMI_573,esm2_t12_35M_UR50D,480,0.11976995,7.7929378
