seq_id,family,species,model,embedding_dim
HSP70|Hydriomena_furcata,HSP70,Hydriomena_furcata,esm2_t30_150M_UR50D,640
HSP70|Vespula_pensylvanica,HSP70,Vespula_pensylvanica,esm2_t30_150M_UR50D,640
HSP70|Aethina_tumida,HSP70,Aethina_tumida,esm2_t30_150M_UR50D,640
HSP70|Lycaena_phlaeas,HSP70,Lycaena_phlaeas,esm2_t30_150M_UR50D,640
HSP70|Culex_pipiens_pallens,HSP70,Culex_pipiens_pallens,esm2_t30_150M_UR50D,640
HSP70|Xestia_sexstrigata,HSP70,Xestia_sexstrigata,esm2_t30_150M_UR50D,640
HSP70|Agriphila_tristella,HSP70,Agriphila_tristella,esm2_t30_150M_UR50D,640
HSP70|Giardia_intestinalis,HSP70,Giardia_intestinalis,esm2_t30_150M_UR50D,640
HSP70|Lobophora_halterata,HSP70,Lobophora_halterata,esm2_t30_150M_UR50D,640
HSP70|Trichinella_patagoniensis,HSP70,Trichinella_patagoniensis,esm2_t30_150M_UR50D,640
HSP70|Cervus_elaphus,HSP70,Cervus_elaphus,esm2_t30_150M_UR50D,640
HSP70|Epicampocera_succincta,HSP70,Epicampocera_succincta,esm2_t30_150M_UR50D,640
HSP70|Lamellibrachia_satsuma,HSP70,Lamellibrachia_satsuma,esm2_t30_150M_UR50D,640
HSP70|Sparganum_proliferum,HSP70,Sparganum_proliferum,esm2_t30_150M_UR50D,640
HSP70|Tapirus_indicus,HSP70,Tapirus_indicus,esm2_t30_150M_UR50D,640
HSP70|Drosophila_ficusphila,HSP70,Drosophila_ficusphila,esm2_t30_150M_UR50D,640
HSP70|Electrophaes_corylata,HSP70,Electrophaes_corylata,esm2_t30_150M_UR50D,640
HSP70|Leptopilina_boulardi,HSP70,Leptopilina_boulardi,esm2_t30_150M_UR50D,640
HSP70|Oryzias_latipes,HSP70,Oryzias_latipes,esm2_t30_150M_UR50D,640
HSP70|Verasper_variegatus,HSP70,Verasper_variegatus,esm2_t30_150M_UR50D,640
HSP70|Acanthopagrus_latus,HSP70,Acanthopagrus_latus,esm2_t30_150M_UR50D,640
HSP70|Dipus_sagitta,HSP70,Dipus_sagitta,esm2_t30_150M_UR50D,640
HSP70|Volucella_bombylans,HSP70,Volucella_bombylans,esm2_t30_150M_UR50D,640
HSP70|Podarcis_raffonei,HSP70,Podarcis_raffonei,esm2_t30_150M_UR50D,640
HSP70|Platypus_cylindrus,HSP70,Platypus_cylindrus,esm2_t30_150M_UR50D,640
HSP70|Allacma_fusca,HSP70,Allacma_fusca,esm2_t30_150M_UR50D,640
HSP70|Thumatha_senex,HSP70,Thumatha_senex,esm2_t30_150M_UR50D,640
HSP70|Spodoptera_frugiperda,HSP70,Spodoptera_frugiperda,esm2_t30_150M_UR50D,640
HSP70|Apocheima_hispidaria,HSP70,Apocheima_hispidaria,esm2_t30_150M_UR50D,640
HSP70|Aporia_crataegi,HSP70,Aporia_crataegi,esm2_t30_150M_UR50D,640
HSP70|Parambassis_ranga,HSP70,Parambassis_ranga,esm2_t30_150M_UR50D,640
HSP70|Cercocebus_atys,HSP70,Cercocebus_atys,esm2_t30_150M_UR50D,640
HSP70|Acromyrmex_charruanus,HSP70,Acromyrmex_charruanus,esm2_t30_150M_UR50D,640
HSP70|Vidua_chalybeata,HSP70,Vidua_chalybeata,esm2_t30_150M_UR50D,640
HSP70|Polyodon_spathula,HSP70,Polyodon_spathula,esm2_t30_150M_UR50D,640
HSP70|Portevinia_maculata,HSP70,Portevinia_maculata,esm2_t30_150M_UR50D,640
HSP70|Mugil_cephalus,HSP70,Mugil_cephalus,esm2_t30_150M_UR50D,640
HSP70|Eupeodes_luniger,HSP70,Eupeodes_luniger,esm2_t30_150M_UR50D,640
HSP70|Vanessa_tameamea,HSP70,Vanessa_tameamea,esm2_t30_150M_UR50D,640
HSP70|Paramuricea_clavata,HSP70,Paramuricea_clavata,esm2_t30_150M_UR50D,640
HSP70|Triparma_laevis_f._longispina,HSP70,Triparma_laevis_f._longispina,esm2_t30_150M_UR50D,640
HSP70|Caerostris_darwini,HSP70,Caerostris_darwini,esm2_t30_150M_UR50D,640
HSP70|Mauremys_mutica,HSP70,Mauremys_mutica,esm2_t30_150M_UR50D,640
HSP70|Nycticebus_bengalensis,HSP70,Nycticebus_bengalensis,esm2_t30_150M_UR50D,640
HSP70|Solenopsis_invicta,HSP70,Solenopsis_invicta,esm2_t30_150M_UR50D,640
HSP70|Sphenella_marginata,HSP70,Sphenella_marginata,esm2_t30_150M_UR50D,640
HSP70|Ctenocephalides_felis,HSP70,Ctenocephalides_felis,esm2_t30_150M_UR50D,640
HSP70|Manduca_sexta,HSP70,Manduca_sexta,esm2_t30_150M_UR50D,640
HSP70|Catocala_fraxini,HSP70,Catocala_fraxini,esm2_t30_150M_UR50D,640
HSP70|Pangasianodon_gigas,HSP70,Pangasianodon_gigas,esm2_t30_150M_UR50D,640
HSP70|Lacanobia_wlatinum,HSP70,Lacanobia_wlatinum,esm2_t30_150M_UR50D,640
HSP70|Pocillopora_damicornis,HSP70,Pocillopora_damicornis,esm2_t30_150M_UR50D,640
HSP70|Megalops_atlanticus,HSP70,Megalops_atlanticus,esm2_t30_150M_UR50D,640
HSP70|Hyposmocoma_kahamanoa,HSP70,Hyposmocoma_kahamanoa,esm2_t30_150M_UR50D,640
HSP70|Cervus_canadensis,HSP70,Cervus_canadensis,esm2_t30_150M_UR50D,640
HSP70|Paralichthys_olivaceus,HSP70,Paralichthys_olivaceus,esm2_t30_150M_UR50D,640
HSP70|Albula_glossodonta,HSP70,Albula_glossodonta,esm2_t30_150M_UR50D,640
HSP70|Pararge_aegeria_aegeria,HSP70,Pararge_aegeria_aegeria,esm2_t30_150M_UR50D,640
HSP70|Andrena_minutula,HSP70,Andrena_minutula,esm2_t30_150M_UR50D,640
HSP70|Scyliorhinus_torazame,HSP70,Scyliorhinus_torazame,esm2_t30_150M_UR50D,640
HSP70|Bison_bonasus,HSP70,Bison_bonasus,esm2_t30_150M_UR50D,640
HSP70|Diceros_bicornis_minor,HSP70,Diceros_bicornis_minor,esm2_t30_150M_UR50D,640
HSP70|Lepeophtheirus_salmonis,HSP70,Lepeophtheirus_salmonis,esm2_t30_150M_UR50D,640
HSP70|Neomonachus_schauinslandi,HSP70,Neomonachus_schauinslandi,esm2_t30_150M_UR50D,640
HSP70|Andrena_haemorrhoa,HSP70,Andrena_haemorrhoa,esm2_t30_150M_UR50D,640
HSP70|Diatraea_saccharalis,HSP70,Diatraea_saccharalis,esm2_t30_150M_UR50D,640
HSP70|Hippopotamus_amphibius_kiboko,HSP70,Hippopotamus_amphibius_kiboko,esm2_t30_150M_UR50D,640
HSP70|Porospora_cf._gigantea_B,HSP70,Porospora_cf._gigantea_B,esm2_t30_150M_UR50D,640
HSP70|Galeopterus_variegatus,HSP70,Galeopterus_variegatus,esm2_t30_150M_UR50D,640
HSP70|Rotaria_socialis,HSP70,Rotaria_socialis,esm2_t30_150M_UR50D,640
HSP70|Lytechinus_pictus,HSP70,Lytechinus_pictus,esm2_t30_150M_UR50D,640
HSP70|Nitzschia_inconspicua,HSP70,Nitzschia_inconspicua,esm2_t30_150M_UR50D,640
HSP70|Oegoconia_quadripuncta,HSP70,Oegoconia_quadripuncta,esm2_t30_150M_UR50D,640
HSP70|Urocitellus_parryii,HSP70,Urocitellus_parryii,esm2_t30_150M_UR50D,640
HSP70|Bombus_haemorrhoidalis,HSP70,Bombus_haemorrhoidalis,esm2_t30_150M_UR50D,640
HSP70|Tetheella_fluctuosa,HSP70,Tetheella_fluctuosa,esm2_t30_150M_UR50D,640
HSP70|Bos_gaurus,HSP70,Bos_gaurus,esm2_t30_150M_UR50D,640
HSP70|Agelastica_alni,HSP70,Agelastica_alni,esm2_t30_150M_UR50D,640
HSP70|Pseudorca_crassidens,HSP70,Pseudorca_crassidens,esm2_t30_150M_UR50D,640
HSP70|Rhagonycha_fulva,HSP70,Rhagonycha_fulva,esm2_t30_150M_UR50D,640
HSP70|Sphaerophoria_taeniata,HSP70,Sphaerophoria_taeniata,esm2_t30_150M_UR50D,640
HSP70|Coilia_nasus,HSP70,Coilia_nasus,esm2_t30_150M_UR50D,640
HSP70|Hypercompe_scribonia,HSP70,Hypercompe_scribonia,esm2_t30_150M_UR50D,640
HSP70|Acromyrmex_heyeri,HSP70,Acromyrmex_heyeri,esm2_t30_150M_UR50D,640
HSP70|Polistes_fuscatus,HSP70,Polistes_fuscatus,esm2_t30_150M_UR50D,640
HSP70|Acanthosoma_haemorrhoidale,HSP70,Acanthosoma_haemorrhoidale,esm2_t30_150M_UR50D,640
HSP70|Taeniopygia_guttata,HSP70,Taeniopygia_guttata,esm2_t30_150M_UR50D,640
HSP70|Glyphotaelius_pellucidus,HSP70,Glyphotaelius_pellucidus,esm2_t30_150M_UR50D,640
HSP70|Toxotes_jaculatrix,HSP70,Toxotes_jaculatrix,esm2_t30_150M_UR50D,640
HSP70|Thalpophila_matura,HSP70,Thalpophila_matura,esm2_t30_150M_UR50D,640
HSP70|Drosophila_navojoa,HSP70,Drosophila_navojoa,esm2_t30_150M_UR50D,640
HSP70|Schistosoma_mattheei,HSP70,Schistosoma_mattheei,esm2_t30_150M_UR50D,640
HSP70|Eudonia_lacustrata,HSP70,Eudonia_lacustrata,esm2_t30_150M_UR50D,640
HSP70|Apotomis_capreana,HSP70,Apotomis_capreana,esm2_t30_150M_UR50D,640
HSP70|Pholis_gunnellus,HSP70,Pholis_gunnellus,esm2_t30_150M_UR50D,640
HSP70|Ostrinia_furnacalis,HSP70,Ostrinia_furnacalis,esm2_t30_150M_UR50D,640
HSP70|Strongylus_vulgaris,HSP70,Strongylus_vulgaris,esm2_t30_150M_UR50D,640
HSP70|Vespa_mandarinia,HSP70,Vespa_mandarinia,esm2_t30_150M_UR50D,640
HSP70|Chanos_chanos,HSP70,Chanos_chanos,esm2_t30_150M_UR50D,640
HSP70|Pseudoliparis_sp._Yap_Trench,HSP70,Pseudoliparis_sp._Yap_Trench,esm2_t30_150M_UR50D,640
HSP70|Xenia_sp._Carnegie-2017,HSP70,Xenia_sp._Carnegie-2017,esm2_t30_150M_UR50D,640
HSP70|Tupaia_chinensis,HSP70,Tupaia_chinensis,esm2_t30_150M_UR50D,640
HSP70|Triparma_verrucosa,HSP70,Triparma_verrucosa,esm2_t30_150M_UR50D,640
HSP70|Aphidius_gifuensis,HSP70,Aphidius_gifuensis,esm2_t30_150M_UR50D,640
HSP70|Cottoperca_gobio,HSP70,Cottoperca_gobio,esm2_t30_150M_UR50D,640
HSP70|Ancylostoma_caninum,HSP70,Ancylostoma_caninum,esm2_t30_150M_UR50D,640
HSP70|Stegodyphus_mimosarum,HSP70,Stegodyphus_mimosarum,esm2_t30_150M_UR50D,640
HSP70|Trachinotus_ovatus,HSP70,Trachinotus_ovatus,esm2_t30_150M_UR50D,640
HSP70|Pimephales_promelas,HSP70,Pimephales_promelas,esm2_t30_150M_UR50D,640
HSP70|Neophocaena_asiaeorientalis_asiaeorientalis,HSP70,Neophocaena_asiaeorientalis_asiaeorientalis,esm2_t30_150M_UR50D,640
HSP70|Lampris_incognitus,HSP70,Lampris_incognitus,esm2_t30_150M_UR50D,640
HSP70|Sphaeramia_orbicularis,HSP70,Sphaeramia_orbicularis,esm2_t30_150M_UR50D,640
HSP70|Phytophthora_rubi,HSP70,Phytophthora_rubi,esm2_t30_150M_UR50D,640
HSP70|Puma_concolor,HSP70,Puma_concolor,esm2_t30_150M_UR50D,640
HSP70|Heterobilharzia_americana,HSP70,Heterobilharzia_americana,esm2_t30_150M_UR50D,640
HSP70|Daphnia_pulicaria,HSP70,Daphnia_pulicaria,esm2_t30_150M_UR50D,640
HSP70|Ennomos_quercinarius,HSP70,Ennomos_quercinarius,esm2_t30_150M_UR50D,640
HSP70|Phragmatobia_fuliginosa,HSP70,Phragmatobia_fuliginosa,esm2_t30_150M_UR50D,640
HSP70|Onychomys_torridus,HSP70,Onychomys_torridus,esm2_t30_150M_UR50D,640
HSP70|Thymelicus_acteon,HSP70,Thymelicus_acteon,esm2_t30_150M_UR50D,640
HSP70|Cheilosia_variabilis,HSP70,Cheilosia_variabilis,esm2_t30_150M_UR50D,640
HSP70|Gerris_lacustris,HSP70,Gerris_lacustris,esm2_t30_150M_UR50D,640
HSP70|Ypsolopha_scabrella,HSP70,Ypsolopha_scabrella,esm2_t30_150M_UR50D,640
HSP70|Thymelicus_sylvestris,HSP70,Thymelicus_sylvestris,esm2_t30_150M_UR50D,640
HSP70|Trichinella_sp._T6,HSP70,Trichinella_sp._T6,esm2_t30_150M_UR50D,640
HSP70|Oncorhynchus_tshawytscha,HSP70,Oncorhynchus_tshawytscha,esm2_t30_150M_UR50D,640
HSP70|Mustela_lutreola,HSP70,Mustela_lutreola,esm2_t30_150M_UR50D,640
HSP70|Bombus_soroeensis,HSP70,Bombus_soroeensis,esm2_t30_150M_UR50D,640
HSP70|Phytophthora_ramorum,HSP70,Phytophthora_ramorum,esm2_t30_150M_UR50D,640
HSP70|Poecilia_reticulata,HSP70,Poecilia_reticulata,esm2_t30_150M_UR50D,640
HSP70|Eulithis_prunata,HSP70,Eulithis_prunata,esm2_t30_150M_UR50D,640
HSP70|Aedes_aegypti,HSP70,Aedes_aegypti,esm2_t30_150M_UR50D,640
HSP70|Albula_goreensis,HSP70,Albula_goreensis,esm2_t30_150M_UR50D,640
HSP70|Numida_meleagris,HSP70,Numida_meleagris,esm2_t30_150M_UR50D,640
HSP70|Elephas_maximus,HSP70,Elephas_maximus,esm2_t30_150M_UR50D,640
HSP70|Melinaea_marsaeus_rileyi,HSP70,Melinaea_marsaeus_rileyi,esm2_t30_150M_UR50D,640
HSP70|Odocoileus_hemionus_hemionus,HSP70,Odocoileus_hemionus_hemionus,esm2_t30_150M_UR50D,640
HSP70|Melanchra_persicariae,HSP70,Melanchra_persicariae,esm2_t30_150M_UR50D,640
HSP70|Myiozetetes_cayanensis,HSP70,Myiozetetes_cayanensis,esm2_t30_150M_UR50D,640
HSP70|Steinernema_hermaphroditum,HSP70,Steinernema_hermaphroditum,esm2_t30_150M_UR50D,640
HSP70|Musca_domestica,HSP70,Musca_domestica,esm2_t30_150M_UR50D,640
HSP70|Dolichovespula_saxonica,HSP70,Dolichovespula_saxonica,esm2_t30_150M_UR50D,640
HSP70|Conger_conger,HSP70,Conger_conger,esm2_t30_150M_UR50D,640
HSP70|Trichoplax_sp._H2,HSP70,Trichoplax_sp._H2,esm2_t30_150M_UR50D,640
HSP70|Anopheles_coustani,HSP70,Anopheles_coustani,esm2_t30_150M_UR50D,640
HSP70|Galemys_pyrenaicus,HSP70,Galemys_pyrenaicus,esm2_t30_150M_UR50D,640
HSP70|Thymallus_thymallus,HSP70,Thymallus_thymallus,esm2_t30_150M_UR50D,640
HSP70|Baccha_elongata,HSP70,Baccha_elongata,esm2_t30_150M_UR50D,640
HSP70|Ectropis_grisescens,HSP70,Ectropis_grisescens,esm2_t30_150M_UR50D,640
HSP70|Gulo_gulo_luscus,HSP70,Gulo_gulo_luscus,esm2_t30_150M_UR50D,640
HSP70|Schistosoma_haematobium,HSP70,Schistosoma_haematobium,esm2_t30_150M_UR50D,640
HSP70|Achroia_grisella,HSP70,Achroia_grisella,esm2_t30_150M_UR50D,640
HSP70|Sarcophilus_harrisii,HSP70,Sarcophilus_harrisii,esm2_t30_150M_UR50D,640
HSP70|Nomada_fucata,HSP70,Nomada_fucata,esm2_t30_150M_UR50D,640
HSP70|Triparma_laevis_f._inornata,HSP70,Triparma_laevis_f._inornata,esm2_t30_150M_UR50D,640
HSP70|Cephus_cinctus,HSP70,Cephus_cinctus,esm2_t30_150M_UR50D,640
HSP70|Guillardia_theta_CCMP2712,HSP70,Guillardia_theta_CCMP2712,esm2_t30_150M_UR50D,640
HSP70|Blastocystis_sp._subtype_4,HSP70,Blastocystis_sp._subtype_4,esm2_t30_150M_UR50D,640
HSP70|Batillaria_attramentaria,HSP70,Batillaria_attramentaria,esm2_t30_150M_UR50D,640
HSP70|Schistosoma_margrebowiei,HSP70,Schistosoma_margrebowiei,esm2_t30_150M_UR50D,640
HSP70|Iphiclides_podalirius,HSP70,Iphiclides_podalirius,esm2_t30_150M_UR50D,640
HSP70|Camelus_bactrianus,HSP70,Camelus_bactrianus,esm2_t30_150M_UR50D,640
HSP70|Rhabdomys_pumilio,HSP70,Rhabdomys_pumilio,esm2_t30_150M_UR50D,640
HSP70|Phytophthora_capsici,HSP70,Phytophthora_capsici,esm2_t30_150M_UR50D,640
HSP70|Apamea_sordens,HSP70,Apamea_sordens,esm2_t30_150M_UR50D,640
HSP70|Triparma_strigata,HSP70,Triparma_strigata,esm2_t30_150M_UR50D,640
HSP70|Carpatolechia_fugitivella,HSP70,Carpatolechia_fugitivella,esm2_t30_150M_UR50D,640
HSP70|Antechinus_flavipes,HSP70,Antechinus_flavipes,esm2_t30_150M_UR50D,640
HSP70|Alcis_repandata,HSP70,Alcis_repandata,esm2_t30_150M_UR50D,640
HSP70|Apeira_syringaria,HSP70,Apeira_syringaria,esm2_t30_150M_UR50D,640
RPS3|Oryza_sativa_aromatic_subgroup,RPS3,Oryza_sativa_aromatic_subgroup,esm2_t30_150M_UR50D,640
RPS3|Phascolomyces_articulosus,RPS3,Phascolomyces_articulosus,esm2_t30_150M_UR50D,640
RPS3|Daedalea_quercina_L-15889,RPS3,Daedalea_quercina_L-15889,esm2_t30_150M_UR50D,640
RPS3|Eupithecia_dodoneata,RPS3,Eupithecia_dodoneata,esm2_t30_150M_UR50D,640
RPS3|Coemansia_sp._RSA_522,RPS3,Coemansia_sp._RSA_522,esm2_t30_150M_UR50D,640
RPS3|Vulpes_vulpes,RPS3,Vulpes_vulpes,esm2_t30_150M_UR50D,640
RPS3|Anseranas_semipalmata,RPS3,Anseranas_semipalmata,esm2_t30_150M_UR50D,640
RPS3|Pteronotus_parnellii_mesoamericanus,RPS3,Pteronotus_parnellii_mesoamericanus,esm2_t30_150M_UR50D,640
RPS3|Russula_ochroleuca,RPS3,Russula_ochroleuca,esm2_t30_150M_UR50D,640
RPS3|Nyctereutes_procyonoides,RPS3,Nyctereutes_procyonoides,esm2_t30_150M_UR50D,640
RPS3|Trametes_sanguinea,RPS3,Trametes_sanguinea,esm2_t30_150M_UR50D,640
RPS3|Galerina_marginata_CBS_339.88,RPS3,Galerina_marginata_CBS_339.88,esm2_t30_150M_UR50D,640
RPS3|Aspergillus_minisclerotigenes,RPS3,Aspergillus_minisclerotigenes,esm2_t30_150M_UR50D,640
RPS3|Hypoxylon_sp._CI-4A,RPS3,Hypoxylon_sp._CI-4A,esm2_t30_150M_UR50D,640
RPS3|Cryptosporidium_ubiquitum,RPS3,Cryptosporidium_ubiquitum,esm2_t30_150M_UR50D,640
RPS3|Xanthoria_sp._2_TBL-2021,RPS3,Xanthoria_sp._2_TBL-2021,esm2_t30_150M_UR50D,640
RPS3|Leishmania_enriettii,RPS3,Leishmania_enriettii,esm2_t30_150M_UR50D,640
RPS3|Nothobranchius_furzeri,RPS3,Nothobranchius_furzeri,esm2_t30_150M_UR50D,640
RPS3|Boletus_edulis_BED1,RPS3,Boletus_edulis_BED1,esm2_t30_150M_UR50D,640
RPS3|Heliconius_sara,RPS3,Heliconius_sara,esm2_t30_150M_UR50D,640
RPS3|Fusarium_gaditjirri,RPS3,Fusarium_gaditjirri,esm2_t30_150M_UR50D,640
RPS3|Saccharomyces_uvarum,RPS3,Saccharomyces_uvarum,esm2_t30_150M_UR50D,640
RPS3|Ustilago_tritici,RPS3,Ustilago_tritici,esm2_t30_150M_UR50D,640
RPS3|Peronosclerospora_sorghi,RPS3,Peronosclerospora_sorghi,esm2_t30_150M_UR50D,640
RPS3|Mucor_lusitanicus_CBS_277.49,RPS3,Mucor_lusitanicus_CBS_277.49,esm2_t30_150M_UR50D,640
RPS3|Emmonsia_crescens_UAMH_3008,RPS3,Emmonsia_crescens_UAMH_3008,esm2_t30_150M_UR50D,640
RPS3|Metarhizium_anisopliae_BRIP_53293,RPS3,Metarhizium_anisopliae_BRIP_53293,esm2_t30_150M_UR50D,640
RPS3|Sagittarius_serpentarius,RPS3,Sagittarius_serpentarius,esm2_t30_150M_UR50D,640
RPS3|Rhabdomys_pumilio,RPS3,Rhabdomys_pumilio,esm2_t30_150M_UR50D,640
RPS3|Papilio_xuthus,RPS3,Papilio_xuthus,esm2_t30_150M_UR50D,640
RPS3|Plasmodium_vinckei_lentum,RPS3,Plasmodium_vinckei_lentum,esm2_t30_150M_UR50D,640
RPS3|Aspergillus_steynii_IBT_23096,RPS3,Aspergillus_steynii_IBT_23096,esm2_t30_150M_UR50D,640
RPS3|Eugnorisma_glareosa,RPS3,Eugnorisma_glareosa,esm2_t30_150M_UR50D,640
RPS3|Lipomyces_tetrasporus,RPS3,Lipomyces_tetrasporus,esm2_t30_150M_UR50D,640
RPS3|Clathrospora_elynae,RPS3,Clathrospora_elynae,esm2_t30_150M_UR50D,640
RPS3|Cladochytrium_tenue,RPS3,Cladochytrium_tenue,esm2_t30_150M_UR50D,640
RPS3|Tulasnella_sp._408,RPS3,Tulasnella_sp._408,esm2_t30_150M_UR50D,640
RPS3|Loxia_curvirostra,RPS3,Loxia_curvirostra,esm2_t30_150M_UR50D,640
RPS3|Cutaneotrichosporon_oleaginosum,RPS3,Cutaneotrichosporon_oleaginosum,esm2_t30_150M_UR50D,640
RPS3|Harpagifer_antarcticus,RPS3,Harpagifer_antarcticus,esm2_t30_150M_UR50D,640
RPS3|Nothocercus_nigrocapillus,RPS3,Nothocercus_nigrocapillus,esm2_t30_150M_UR50D,640
RPS3|Pseudocercospora_fuligena,RPS3,Pseudocercospora_fuligena,esm2_t30_150M_UR50D,640
RPS3|Mortierella_sp._GBA43,RPS3,Mortierella_sp._GBA43,esm2_t30_150M_UR50D,640
RPS3|Penicillium_ucsense,RPS3,Penicillium_ucsense,esm2_t30_150M_UR50D,640
RPS3|Enhydra_lutris_kenyoni,RPS3,Enhydra_lutris_kenyoni,esm2_t30_150M_UR50D,640
RPS3|Drechmeria_coniospora,RPS3,Drechmeria_coniospora,esm2_t30_150M_UR50D,640
RPS3|Capricornis_sumatraensis,RPS3,Capricornis_sumatraensis,esm2_t30_150M_UR50D,640
RPS3|Candelina_submexicana,RPS3,Candelina_submexicana,esm2_t30_150M_UR50D,640
RPS3|Golovinomyces_cichoracearum,RPS3,Golovinomyces_cichoracearum,esm2_t30_150M_UR50D,640
RPS3|Suillus_decipiens,RPS3,Suillus_decipiens,esm2_t30_150M_UR50D,640
RPS3|Juncus_effusus,RPS3,Juncus_effusus,esm2_t30_150M_UR50D,640
RPS3|Rhizopus_delemar_RA_99-880,RPS3,Rhizopus_delemar_RA_99-880,esm2_t30_150M_UR50D,640
RPS3|Fragilaria_crotonensis,RPS3,Fragilaria_crotonensis,esm2_t30_150M_UR50D,640
RPS3|Neolecta_irregularis_DAH-3,RPS3,Neolecta_irregularis_DAH-3,esm2_t30_150M_UR50D,640
RPS3|Closterium_sp._Yama58-4,RPS3,Closterium_sp._Yama58-4,esm2_t30_150M_UR50D,640
RPS3|Cryptotermes_secundus,RPS3,Cryptotermes_secundus,esm2_t30_150M_UR50D,640
RPS3|Tridacna_gigas,RPS3,Tridacna_gigas,esm2_t30_150M_UR50D,640
RPS3|Naematelia_encephala,RPS3,Naematelia_encephala,esm2_t30_150M_UR50D,640
RPS3|Pyrgus_malvae,RPS3,Pyrgus_malvae,esm2_t30_150M_UR50D,640
RPS3|Xiphophorus_maculatus,RPS3,Xiphophorus_maculatus,esm2_t30_150M_UR50D,640
RPS3|Rhodocollybia_butyracea,RPS3,Rhodocollybia_butyracea,esm2_t30_150M_UR50D,640
RPS3|Carassius_gibelio,RPS3,Carassius_gibelio,esm2_t30_150M_UR50D,640
RPS3|Fusarium_sp._NRRL_25303,RPS3,Fusarium_sp._NRRL_25303,esm2_t30_150M_UR50D,640
RPS3|Megaderma_spasma,RPS3,Megaderma_spasma,esm2_t30_150M_UR50D,640
RPS3|Aplosporella_prunicola_CBS_121167,RPS3,Aplosporella_prunicola_CBS_121167,esm2_t30_150M_UR50D,640
RPS3|Colletotrichum_sojae,RPS3,Colletotrichum_sojae,esm2_t30_150M_UR50D,640
RPS3|Tauraco_erythrolophus,RPS3,Tauraco_erythrolophus,esm2_t30_150M_UR50D,640
RPS3|Candida_albicans_P60002,RPS3,Candida_albicans_P60002,esm2_t30_150M_UR50D,640
RPS3|Colletotrichum_filicis,RPS3,Colletotrichum_filicis,esm2_t30_150M_UR50D,640
RPS3|Cercospora_beticola,RPS3,Cercospora_beticola,esm2_t30_150M_UR50D,640
RPS3|Schistosoma_japonicum,RPS3,Schistosoma_japonicum,esm2_t30_150M_UR50D,640
