seq_id,family,species,model,embedding_dim,UMAP1,UMAP2
HSP70|Venusia_cambrica,HSP70,Venusia_cambrica,esm2_t30_150M_UR50D,640,7.8706574,14.044453
HSP70|Hydriomena_furcata,HSP70,Hydriomena_furcata,esm2_t30_150M_UR50D,640,8.008941,14.189668
HSP70|Vespula_pensylvanica,HSP70,Vespula_pensylvanica,esm2_t30_150M_UR50D,640,6.35463,14.655977
HSP70|Aethina_tumida,HSP70,Aethina_tumida,esm2_t30_150M_UR50D,640,7.4493737,14.755476
HSP70|Lycaena_phlaeas,HSP70,Lycaena_phlaeas,esm2_t30_150M_UR50D,640,8.096874,14.382511
HSP70|Culex_pipiens_pallens,HSP70,Culex_pipiens_pallens,esm2_t30_150M_UR50D,640,8.626654,14.961555
HSP70|Xestia_sexstrigata,HSP70,Xestia_sexstrigata,esm2_t30_150M_UR50D,640,8.359469,13.525361
HSP70|Agriphila_tristella,HSP70,Agriphila_tristella,esm2_t30_150M_UR50D,640,8.82199,14.388161
HSP70|Giardia_intestinalis,HSP70,Giardia_intestinalis,esm2_t30_150M_UR50D,640,7.5238676,14.180267
HSP70|Lobophora_halterata,HSP70,Lobophora_halterata,esm2_t30_150M_UR50D,640,8.869799,14.447868
HSP70|Trichinella_patagoniensis,HSP70,Trichinella_patagoniensis,esm2_t30_150M_UR50D,640,7.046232,14.168619
HSP70|Cervus_elaphus,HSP70,Cervus_elaphus,esm2_t30_150M_UR50D,640,0.17424056,17.94249
HSP70|Epicampocera_succincta,HSP70,Epicampocera_succincta,esm2_t30_150M_UR50D,640,6.958984,15.181054
HSP70|Lamellibrachia_satsuma,HSP70,Lamellibrachia_satsuma,esm2_t30_150M_UR50D,640,8.563084,15.203052
HSP70|Sparganum_proliferum,HSP70,Sparganum_proliferum,esm2_t30_150M_UR50D,640,7.6297817,14.0201435
HSP70|Tapirus_indicus,HSP70,Tapirus_indicus,esm2_t30_150M_UR50D,640,-1.0651729,18.084873
HSP70|Drosophila_ficusphila,HSP70,Drosophila_ficusphila,esm2_t30_150M_UR50D,640,6.758161,14.964597
HSP70|Electrophaes_corylata,HSP70,Electrophaes_corylata,esm2_t30_150M_UR50D,640,7.4767327,14.036175
HSP70|Leptopilina_boulardi,HSP70,Leptopilina_boulardi,esm2_t30_150M_UR50D,640,6.2417517,14.511673
HSP70|Oryzias_latipes,HSP70,Oryzias_latipes,esm2_t30_150M_UR50D,640,10.160924,16.212318
HSP70|Verasper_variegatus,HSP70,Verasper_variegatus,esm2_t30_150M_UR50D,640,10.067243,16.145477
HSP70|Acanthopagrus_latus,HSP70,Acanthopagrus_latus,esm2_t30_150M_UR50D,640,10.387442,16.41369
HSP70|Dipus_sagitta,HSP70,Dipus_sagitta,esm2_t30_150M_UR50D,640,-0.9178419,17.980669
HSP70|Volucella_bombylans,HSP70,Volucella_bombylans,esm2_t30_150M_UR50D,640,7.015768,15.251305
HSP70|Podarcis_raffonei,HSP70,Podarcis_raffonei,esm2_t30_150M_UR50D,640,-0.99248844,18.192211
HSP70|Platypus_cylindrus,HSP70,Platypus_cylindrus,esm2_t30_150M_UR50D,640,7.418732,14.687168
HSP70|Allacma_fusca,HSP70,Allacma_fusca,esm2_t30_150M_UR50D,640,8.441513,14.039873
HSP70|Thumatha_senex,HSP70,Thumatha_senex,esm2_t30_150M_UR50D,640,8.124069,14.186373
HSP70|Spodoptera_frugiperda,HSP70,Spodoptera_frugiperda,esm2_t30_150M_UR50D,640,8.211555,13.840093
HSP70|Apocheima_hispidaria,HSP70,Apocheima_hispidaria,esm2_t30_150M_UR50D,640,8.623105,14.223818
HSP70|Aporia_crataegi,HSP70,Aporia_crataegi,esm2_t30_150M_UR50D,640,8.305096,14.342559
HSP70|Parambassis_ranga,HSP70,Parambassis_ranga,esm2_t30_150M_UR50D,640,10.447849,16.468931
HSP70|Cercocebus_atys,HSP70,Cercocebus_atys,esm2_t30_150M_UR50D,640,-1.1161689,18.05413
HSP70|Acromyrmex_charruanus,HSP70,Acromyrmex_charruanus,esm2_t30_150M_UR50D,640,6.313909,14.624953
HSP70|Vidua_chalybeata,HSP70,Vidua_chalybeata,esm2_t30_150M_UR50D,640,-0.2226668,17.786705
HSP70|Polyodon_spathula,HSP70,Polyodon_spathula,esm2_t30_150M_UR50D,640,10.665278,16.681606
HSP70|Portevinia_maculata,HSP70,Portevinia_maculata,esm2_t30_150M_UR50D,640,7.097536,15.304936
HSP70|Mugil_cephalus,HSP70,Mugil_cephalus,esm2_t30_150M_UR50D,640,10.391517,16.41679
HSP70|Eupeodes_luniger,HSP70,Eupeodes_luniger,esm2_t30_150M_UR50D,640,7.1728306,15.36429
HSP70|Vanessa_tameamea,HSP70,Vanessa_tameamea,esm2_t30_150M_UR50D,640,7.9338355,14.224547
HSP70|Paramuricea_clavata,HSP70,Paramuricea_clavata,esm2_t30_150M_UR50D,640,7.691116,14.843642
HSP70|Triparma_laevis_f._longispina,HSP70,Triparma_laevis_f._longispina,esm2_t30_150M_UR50D,640,9.140662,14.637436
HSP70|Caerostris_darwini,HSP70,Caerostris_darwini,esm2_t30_150M_UR50D,640,7.0494385,14.542375
HSP70|Mauremys_mutica,HSP70,Mauremys_mutica,esm2_t30_150M_UR50D,640,0.08579883,17.90544
HSP70|Nycticebus_bengalensis,HSP70,Nycticebus_bengalensis,esm2_t30_150M_UR50D,640,0.20098731,17.976418
HSP70|Solenopsis_invicta,HSP70,Solenopsis_invicta,esm2_t30_150M_UR50D,640,6.2864823,14.592468
HSP70|Sphenella_marginata,HSP70,Sphenella_marginata,esm2_t30_150M_UR50D,640,7.137972,14.789204
HSP70|Ctenocephalides_felis,HSP70,Ctenocephalides_felis,esm2_t30_150M_UR50D,640,6.791996,14.846836
HSP70|Manduca_sexta,HSP70,Manduca_sexta,esm2_t30_150M_UR50D,640,8.153457,14.021885
HSP70|Catocala_fraxini,HSP70,Catocala_fraxini,esm2_t30_150M_UR50D,640,8.264665,14.195167
HSP70|Pangasianodon_gigas,HSP70,Pangasianodon_gigas,esm2_t30_150M_UR50D,640,10.543932,16.560976
HSP70|Lacanobia_wlatinum,HSP70,Lacanobia_wlatinum,esm2_t30_150M_UR50D,640,8.2781315,13.522659
HSP70|Pocillopora_damicornis,HSP70,Pocillopora_damicornis,esm2_t30_150M_UR50D,640,8.241718,15.115317
HSP70|Megalops_atlanticus,HSP70,Megalops_atlanticus,esm2_t30_150M_UR50D,640,10.611505,16.629261
HSP70|Hyposmocoma_kahamanoa,HSP70,Hyposmocoma_kahamanoa,esm2_t30_150M_UR50D,640,8.496696,14.047512
HSP70|Cervus_canadensis,HSP70,Cervus_canadensis,esm2_t30_150M_UR50D,640,0.21866858,17.967264
HSP70|Paralichthys_olivaceus,HSP70,Paralichthys_olivaceus,esm2_t30_150M_UR50D,640,10.404194,16.427858
HSP70|Albula_glossodonta,HSP70,Albula_glossodonta,esm2_t30_150M_UR50D,640,10.570687,16.588854
HSP70|Pararge_aegeria_aegeria,HSP70,Pararge_aegeria_aegeria,esm2_t30_150M_UR50D,640,8.462583,14.153575
HSP70|Andrena_minutula,HSP70,Andrena_minutula,esm2_t30_150M_UR50D,640,6.3859496,14.382824
HSP70|Scyliorhinus_torazame,HSP70,Scyliorhinus_torazame,esm2_t30_150M_UR50D,640,10.141912,16.200075
HSP70|Bison_bonasus,HSP70,Bison_bonasus,esm2_t30_150M_UR50D,640,-0.7406533,18.014753
HSP70|Diceros_bicornis_minor,HSP70,Diceros_bicornis_minor,esm2_t30_150M_UR50D,640,-1.1788286,18.090853
HSP70|Lepeophtheirus_salmonis,HSP70,Lepeophtheirus_salmonis,esm2_t30_150M_UR50D,640,7.5200424,14.692164
HSP70|Neomonachus_schauinslandi,HSP70,Neomonachus_schauinslandi,esm2_t30_150M_UR50D,640,-0.991899,18.06787
HSP70|Andrena_haemorrhoa,HSP70,Andrena_haemorrhoa,esm2_t30_150M_UR50D,640,6.354505,14.454454
HSP70|Diatraea_saccharalis,HSP70,Diatraea_saccharalis,esm2_t30_150M_UR50D,640,8.383343,14.283929
HSP70|Hippopotamus_amphibius_kiboko,HSP70,Hippopotamus_amphibius_kiboko,esm2_t30_150M_UR50D,640,-0.68003666,18.015581
HSP70|Porospora_cf._gigantea_B,HSP70,Porospora_cf._gigantea_B,esm2_t30_150M_UR50D,640,7.147475,14.080119
HSP70|Galeopterus_variegatus,HSP70,Galeopterus_variegatus,esm2_t30_150M_UR50D,640,10.5202465,16.539898
HSP70|Rotaria_socialis,HSP70,Rotaria_socialis,esm2_t30_150M_UR50D,640,6.5581813,14.696824
HSP70|Lytechinus_pictus,HSP70,Lytechinus_pictus,esm2_t30_150M_UR50D,640,8.505752,15.115899
HSP70|Nitzschia_inconspicua,HSP70,Nitzschia_inconspicua,esm2_t30_150M_UR50D,640,7.1427765,14.133893
HSP70|Oegoconia_quadripuncta,HSP70,Oegoconia_quadripuncta,esm2_t30_150M_UR50D,640,7.8304863,14.0960045
HSP70|Urocitellus_parryii,HSP70,Urocitellus_parryii,esm2_t30_150M_UR50D,640,-1.0547014,17.964108
HSP70|Bombus_haemorrhoidalis,HSP70,Bombus_haemorrhoidalis,esm2_t30_150M_UR50D,640,6.1995583,14.500929
HSP70|Tetheella_fluctuosa,HSP70,Tetheella_fluctuosa,esm2_t30_150M_UR50D,640,8.50797,14.090413
HSP70|Bos_gaurus,HSP70,Bos_gaurus,esm2_t30_150M_UR50D,640,-0.746502,17.999971
HSP70|Agelastica_alni,HSP70,Agelastica_alni,esm2_t30_150M_UR50D,640,6.6194725,14.485486
HSP70|Pseudorca_crassidens,HSP70,Pseudorca_crassidens,esm2_t30_150M_UR50D,640,-0.8395083,18.116854
HSP70|Rhagonycha_fulva,HSP70,Rhagonycha_fulva,esm2_t30_150M_UR50D,640,6.6622925,14.741814
HSP70|Sphaerophoria_taeniata,HSP70,Sphaerophoria_taeniata,esm2_t30_150M_UR50D,640,7.080045,15.340225
HSP70|Coilia_nasus,HSP70,Coilia_nasus,esm2_t30_150M_UR50D,640,10.620448,16.637096
HSP70|Hypercompe_scribonia,HSP70,Hypercompe_scribonia,esm2_t30_150M_UR50D,640,8.071254,14.455293
HSP70|Acromyrmex_heyeri,HSP70,Acromyrmex_heyeri,esm2_t30_150M_UR50D,640,6.3514504,14.652428
HSP70|Polistes_fuscatus,HSP70,Polistes_fuscatus,esm2_t30_150M_UR50D,640,6.383877,14.666188
HSP70|Acanthosoma_haemorrhoidale,HSP70,Acanthosoma_haemorrhoidale,esm2_t30_150M_UR50D,640,8.056068,14.405791
HSP70|Taeniopygia_guttata,HSP70,Taeniopygia_guttata,esm2_t30_150M_UR50D,640,-0.25483117,17.768858
HSP70|Glyphotaelius_pellucidus,HSP70,Glyphotaelius_pellucidus,esm2_t30_150M_UR50D,640,7.8115726,14.233338
HSP70|Toxotes_jaculatrix,HSP70,Toxotes_jaculatrix,esm2_t30_150M_UR50D,640,10.398975,16.424305
HSP70|Thalpophila_matura,HSP70,Thalpophila_matura,esm2_t30_150M_UR50D,640,8.143908,14.0477495
HSP70|Drosophila_navojoa,HSP70,Drosophila_navojoa,esm2_t30_150M_UR50D,640,6.6547523,14.866237
HSP70|Schistosoma_mattheei,HSP70,Schistosoma_mattheei,esm2_t30_150M_UR50D,640,7.421937,14.362373
HSP70|Eudonia_lacustrata,HSP70,Eudonia_lacustrata,esm2_t30_150M_UR50D,640,8.796896,14.286672
HSP70|Apotomis_capreana,HSP70,Apotomis_capreana,esm2_t30_150M_UR50D,640,8.909747,14.378545
HSP70|Pholis_gunnellus,HSP70,Pholis_gunnellus,esm2_t30_150M_UR50D,640,10.431251,16.45376
HSP70|Ostrinia_furnacalis,HSP70,Ostrinia_furnacalis,esm2_t30_150M_UR50D,640,8.727593,14.2150135
HSP70|Strongylus_vulgaris,HSP70,Strongylus_vulgaris,esm2_t30_150M_UR50D,640,7.212325,14.132598
HSP70|Vespa_mandarinia,HSP70,Vespa_mandarinia,esm2_t30_150M_UR50D,640,6.4588585,14.6838255
HSP70|Chanos_chanos,HSP70,Chanos_chanos,esm2_t30_150M_UR50D,640,10.619007,16.63629
HSP70|Pseudoliparis_sp._Yap_Trench,HSP70,Pseudoliparis_sp._Yap_Trench,esm2_t30_150M_UR50D,640,10.419666,16.443558
HSP70|Xenia_sp._Carnegie-2017,HSP70,Xenia_sp._Carnegie-2017,esm2_t30_150M_UR50D,640,7.972269,14.857866
HSP70|Tupaia_chinensis,HSP70,Tupaia_chinensis,esm2_t30_150M_UR50D,640,-0.8893801,17.95226
HSP70|Triparma_verrucosa,HSP70,Triparma_verrucosa,esm2_t30_150M_UR50D,640,9.127702,14.624505
HSP70|Aphidius_gifuensis,HSP70,Aphidius_gifuensis,esm2_t30_150M_UR50D,640,6.472724,14.768031
HSP70|Cottoperca_gobio,HSP70,Cottoperca_gobio,esm2_t30_150M_UR50D,640,10.41917,16.442007
HSP70|Ancylostoma_caninum,HSP70,Ancylostoma_caninum,esm2_t30_150M_UR50D,640,8.72009,1.5056044
HSP70|Stegodyphus_mimosarum,HSP70,Stegodyphus_mimosarum,esm2_t30_150M_UR50D,640,7.077919,14.187265
HSP70|Trachinotus_ovatus,HSP70,Trachinotus_ovatus,esm2_t30_150M_UR50D,640,10.324529,16.346672
HSP70|Pimephales_promelas,HSP70,Pimephales_promelas,esm2_t30_150M_UR50D,640,10.641547,16.659225
HSP70|Neophocaena_asiaeorientalis_asiaeorientalis,HSP70,Neophocaena_asiaeorientalis_asiaeorientalis,esm2_t30_150M_UR50D,640,-0.98283684,18.081032
HSP70|Lampris_incognitus,HSP70,Lampris_incognitus,esm2_t30_150M_UR50D,640,10.323316,16.352192
HSP70|Sphaeramia_orbicularis,HSP70,Sphaeramia_orbicularis,esm2_t30_150M_UR50D,640,10.203307,16.245422
HSP70|Phytophthora_rubi,HSP70,Phytophthora_rubi,esm2_t30_150M_UR50D,640,8.821812,14.861233
HSP70|Puma_concolor,HSP70,Puma_concolor,esm2_t30_150M_UR50D,640,0.2210893,17.995157
HSP70|Heterobilharzia_americana,HSP70,Heterobilharzia_americana,esm2_t30_150M_UR50D,640,7.3300443,14.254975
HSP70|Daphnia_pulicaria,HSP70,Daphnia_pulicaria,esm2_t30_150M_UR50D,640,8.255587,15.045992
HSP70|Ennomos_quercinarius,HSP70,Ennomos_quercinarius,esm2_t30_150M_UR50D,640,8.128482,14.484478
HSP70|Phragmatobia_fuliginosa,HSP70,Phragmatobia_fuliginosa,esm2_t30_150M_UR50D,640,8.140729,14.379736
HSP70|Onychomys_torridus,HSP70,Onychomys_torridus,esm2_t30_150M_UR50D,640,-0.57161623,17.94119
HSP70|Thymelicus_acteon,HSP70,Thymelicus_acteon,esm2_t30_150M_UR50D,640,8.345253,14.174943
HSP70|Cheilosia_variabilis,HSP70,Cheilosia_variabilis,esm2_t30_150M_UR50D,640,7.0501485,15.32097
HSP70|Gerris_lacustris,HSP70,Gerris_lacustris,esm2_t30_150M_UR50D,640,7.404526,14.649059
HSP70|Ypsolopha_scabrella,HSP70,Ypsolopha_scabrella,esm2_t30_150M_UR50D,640,8.601603,14.008529
HSP70|Thymelicus_sylvestris,HSP70,Thymelicus_sylvestris,esm2_t30_150M_UR50D,640,8.318415,14.238795
HSP70|Trichinella_sp._T6,HSP70,Trichinella_sp._T6,esm2_t30_150M_UR50D,640,7.0988817,14.20021
HSP70|Oncorhynchus_tshawytscha,HSP70,Oncorhynchus_tshawytscha,esm2_t30_150M_UR50D,640,10.6727085,16.688862
HSP70|Mustela_lutreola,HSP70,Mustela_lutreola,esm2_t30_150M_UR50D,640,0.21805647,17.992022
HSP70|Bombus_soroeensis,HSP70,Bombus_soroeensis,esm2_t30_150M_UR50D,640,6.2631936,14.529314
HSP70|Phytophthora_ramorum,HSP70,Phytophthora_ramorum,esm2_t30_150M_UR50D,640,8.782279,14.7987995
HSP70|Poecilia_reticulata,HSP70,Poecilia_reticulata,esm2_t30_150M_UR50D,640,10.381399,16.405258
HSP70|Eulithis_prunata,HSP70,Eulithis_prunata,esm2_t30_150M_UR50D,640,7.6696057,14.004726
HSP70|Aedes_aegypti,HSP70,Aedes_aegypti,esm2_t30_150M_UR50D,640,8.352915,15.0653515
HSP70|Albula_goreensis,HSP70,Albula_goreensis,esm2_t30_150M_UR50D,640,10.333263,16.357485
HSP70|Numida_meleagris,HSP70,Numida_meleagris,esm2_t30_150M_UR50D,640,-0.302598,17.74274
HSP70|Elephas_maximus,HSP70,Elephas_maximus,esm2_t30_150M_UR50D,640,-1.1248832,18.037703
HSP70|Melinaea_marsaeus_rileyi,HSP70,Melinaea_marsaeus_rileyi,esm2_t30_150M_UR50D,640,8.351351,14.004997
HSP70|Odocoileus_hemionus_hemionus,HSP70,Odocoileus_hemionus_hemionus,esm2_t30_150M_UR50D,640,-0.70375466,17.974747
HSP70|Melanchra_persicariae,HSP70,Melanchra_persicariae,esm2_t30_150M_UR50D,640,8.290606,13.559594
HSP70|Myiozetetes_cayanensis,HSP70,Myiozetetes_cayanensis,esm2_t30_150M_UR50D,640,-0.22257961,17.758556
HSP70|Steinernema_hermaphroditum,HSP70,Steinernema_hermaphroditum,esm2_t30_150M_UR50D,640,7.2582364,14.042653
HSP70|Musca_domestica,HSP70,Musca_domestica,esm2_t30_150M_UR50D,640,7.0204325,15.235556
HSP70|Dolichovespula_saxonica,HSP70,Dolichovespula_saxonica,esm2_t30_150M_UR50D,640,6.389072,14.589189
HSP70|Conger_conger,HSP70,Conger_conger,esm2_t30_150M_UR50D,640,10.606214,16.620983
HSP70|Trichoplax_sp._H2,HSP70,Trichoplax_sp._H2,esm2_t30_150M_UR50D,640,7.8676376,14.769685
HSP70|Anopheles_coustani,HSP70,Anopheles_coustani,esm2_t30_150M_UR50D,640,8.471437,15.145566
HSP70|Galemys_pyrenaicus,HSP70,Galemys_pyrenaicus,esm2_t30_150M_UR50D,640,-1.0337967,18.07812
HSP70|Thymallus_thymallus,HSP70,Thymallus_thymallus,esm2_t30_150M_UR50D,640,10.656153,16.672451
HSP70|Baccha_elongata,HSP70,Baccha_elongata,esm2_t30_150M_UR50D,640,7.055243,15.295538
HSP70|Ectropis_grisescens,HSP70,Ectropis_grisescens,esm2_t30_150M_UR50D,640,8.848572,14.379102
HSP70|Gulo_gulo_luscus,HSP70,Gulo_gulo_luscus,esm2_t30_150M_UR50D,640,-0.98648614,18.074772
HSP70|Schistosoma_haematobium,HSP70,Schistosoma_haematobium,esm2_t30_150M_UR50D,640,7.2996736,14.340128
HSP70|Achroia_grisella,HSP70,Achroia_grisella,esm2_t30_150M_UR50D,640,8.348811,14.327014
HSP70|Sarcophilus_harrisii,HSP70,Sarcophilus_harrisii,esm2_t30_150M_UR50D,640,-0.6586484,17.962677
HSP70|Nomada_fucata,HSP70,Nomada_fucata,esm2_t30_150M_UR50D,640,6.2088685,14.455003
HSP70|Triparma_laevis_f._inornata,HSP70,Triparma_laevis_f._inornata,esm2_t30_150M_UR50D,640,9.131441,14.607146
HSP70|Cephus_cinctus,HSP70,Cephus_cinctus,esm2_t30_150M_UR50D,640,6.2240953,14.479704
HSP70|Guillardia_theta_CCMP2712,HSP70,Guillardia_theta_CCMP2712,esm2_t30_150M_UR50D,640,7.1679335,14.051904
HSP70|Blastocystis_sp._subtype_4,HSP70,Blastocystis_sp._subtype_4,esm2_t30_150M_UR50D,640,8.440476,15.016149
HSP70|Batillaria_attramentaria,HSP70,Batillaria_attramentaria,esm2_t30_150M_UR50D,640,8.646298,15.303631
HSP70|Schistosoma_margrebowiei,HSP70,Schistosoma_margrebowiei,esm2_t30_150M_UR50D,640,7.3488493,14.294524
HSP70|Iphiclides_podalirius,HSP70,Iphiclides_podalirius,esm2_t30_150M_UR50D,640,8.653036,14.257471
HSP70|Camelus_bactrianus,HSP70,Camelus_bactrianus,esm2_t30_150M_UR50D,640,0.18773194,18.017
HSP70|Rhabdomys_pumilio,HSP70,Rhabdomys_pumilio,esm2_t30_150M_UR50D,640,-0.9503917,17.906443
HSP70|Phytophthora_capsici,HSP70,Phytophthora_capsici,esm2_t30_150M_UR50D,640,8.710572,14.920858
HSP70|Apamea_sordens,HSP70,Apamea_sordens,esm2_t30_150M_UR50D,640,8.337975,13.522773
HSP70|Triparma_strigata,HSP70,Triparma_strigata,esm2_t30_150M_UR50D,640,9.118723,14.58545
HSP70|Carpatolechia_fugitivella,HSP70,Carpatolechia_fugitivella,esm2_t30_150M_UR50D,640,8.545264,14.005184
HSP70|Antechinus_flavipes,HSP70,Antechinus_flavipes,esm2_t30_150M_UR50D,640,0.24989854,17.987844
HSP70|Alcis_repandata,HSP70,Alcis_repandata,esm2_t30_150M_UR50D,640,8.781147,14.401376
HSP70|Apeira_syringaria,HSP70,Apeira_syringaria,esm2_t30_150M_UR50D,640,8.60441,14.109226
RPS3|Oryza_sativa_aromatic_subgroup,RPS3,Oryza_sativa_aromatic_subgroup,esm2_t30_150M_UR50D,640,15.30447,1.1229762
RPS3|Phascolomyces_articulosus,RPS3,Phascolomyces_articulosus,esm2_t30_150M_UR50D,640,14.974905,2.028145
RPS3|Daedalea_quercina_L-15889,RPS3,Daedalea_quercina_L-15889,esm2_t30_150M_UR50D,640,13.191166,2.7108588
RPS3|Eupithecia_dodoneata,RPS3,Eupithecia_dodoneata,esm2_t30_150M_UR50D,640,14.473297,1.424426
RPS3|Coemansia_sp._RSA_522,RPS3,Coemansia_sp._RSA_522,esm2_t30_150M_UR50D,640,14.988113,2.1108973
RPS3|Vulpes_vulpes,RPS3,Vulpes_vulpes,esm2_t30_150M_UR50D,640,21.213755,-1.0840187
RPS3|Anseranas_semipalmata,RPS3,Anseranas_semipalmata,esm2_t30_150M_UR50D,640,21.037045,-2.3679197
RPS3|Pteronotus_parnellii_mesoamericanus,RPS3,Pteronotus_parnellii_mesoamericanus,esm2_t30_150M_UR50D,640,21.226696,-1.0598903
RPS3|Russula_ochroleuca,RPS3,Russula_ochroleuca,esm2_t30_150M_UR50D,640,13.198315,2.7335799
RPS3|Nyctereutes_procyonoides,RPS3,Nyctereutes_procyonoides,esm2_t30_150M_UR50D,640,21.214771,-1.0915067
RPS3|Trametes_sanguinea,RPS3,Trametes_sanguinea,esm2_t30_150M_UR50D,640,13.16846,2.7410545
RPS3|Galerina_marginata_CBS_339.88,RPS3,Galerina_marginata_CBS_339.88,esm2_t30_150M_UR50D,640,13.028653,2.8921344
RPS3|Aspergillus_minisclerotigenes,RPS3,Aspergillus_minisclerotigenes,esm2_t30_150M_UR50D,640,15.262191,5.1066527
RPS3|Hypoxylon_sp._CI-4A,RPS3,Hypoxylon_sp._CI-4A,esm2_t30_150M_UR50D,640,14.877844,4.2589197
RPS3|Cryptosporidium_ubiquitum,RPS3,Cryptosporidium_ubiquitum,esm2_t30_150M_UR50D,640,15.152817,0.94769055
RPS3|Xanthoria_sp._2_TBL-2021,RPS3,Xanthoria_sp._2_TBL-2021,esm2_t30_150M_UR50D,640,14.965325,5.324343
RPS3|Leishmania_enriettii,RPS3,Leishmania_enriettii,esm2_t30_150M_UR50D,640,15.192368,0.8105927
RPS3|Nothobranchius_furzeri,RPS3,Nothobranchius_furzeri,esm2_t30_150M_UR50D,640,20.927574,-2.110911
RPS3|Boletus_edulis_BED1,RPS3,Boletus_edulis_BED1,esm2_t30_150M_UR50D,640,13.125383,2.7314084
RPS3|Heliconius_sara,RPS3,Heliconius_sara,esm2_t30_150M_UR50D,640,14.514169,1.1885478
RPS3|Fusarium_gaditjirri,RPS3,Fusarium_gaditjirri,esm2_t30_150M_UR50D,640,14.416667,4.476483
RPS3|Saccharomyces_uvarum,RPS3,Saccharomyces_uvarum,esm2_t30_150M_UR50D,640,15.701263,2.3411212
RPS3|Ustilago_tritici,RPS3,Ustilago_tritici,esm2_t30_150M_UR50D,640,14.338486,4.114906
RPS3|Peronosclerospora_sorghi,RPS3,Peronosclerospora_sorghi,esm2_t30_150M_UR50D,640,14.542536,1.5992408
RPS3|Mucor_lusitanicus_CBS_277.49,RPS3,Mucor_lusitanicus_CBS_277.49,esm2_t30_150M_UR50D,640,14.909459,2.0258472
