seq_id,family,species,model,embedding_dim,UMAP1,UMAP2
HSP70|Bactrocera_oleae,HSP70,Bactrocera_oleae,esm2_t30_150M_UR50D,640,-3.4737504,13.0119295
HSP70|Homarus_americanus,HSP70,Homarus_americanus,esm2_t30_150M_UR50D,640,-3.2460616,11.826226
HSP70|Mya_arenaria,HSP70,Mya_arenaria,esm2_t30_150M_UR50D,640,-3.1691394,11.628326
HSP70|Oreochromis_niloticus,HSP70,Oreochromis_niloticus,esm2_t30_150M_UR50D,640,-3.6041653,10.646
HSP70|Bombus_terrestris,HSP70,Bombus_terrestris,esm2_t30_150M_UR50D,640,-2.5336208,13.123641
HSP70|Zerene_cesonia,HSP70,Zerene_cesonia,esm2_t30_150M_UR50D,640,-2.7571971,12.358144
HSP70|Diachrysia_chrysitis,HSP70,Diachrysia_chrysitis,esm2_t30_150M_UR50D,640,-2.4482133,12.201718
HSP70|Anaspis_maculata,HSP70,Anaspis_maculata,esm2_t30_150M_UR50D,640,-3.111407,12.216408
HSP70|Biomphalaria_glabrata,HSP70,Biomphalaria_glabrata,esm2_t30_150M_UR50D,640,-3.2886095,11.514658
HSP70|Dendrolimus_punctatus,HSP70,Dendrolimus_punctatus,esm2_t30_150M_UR50D,640,-2.7023892,12.142881
HSP70|Dermochelys_coriacea,HSP70,Dermochelys_coriacea,esm2_t30_150M_UR50D,640,-3.8151882,9.939869
HSP70|Mythimna_loreyi,HSP70,Mythimna_loreyi,esm2_t30_150M_UR50D,640,-2.4076836,12.712317
HSP70|Schistosoma_guineensis,HSP70,Schistosoma_guineensis,esm2_t30_150M_UR50D,640,-3.1626213,12.627376
HSP70|Venusia_cambrica,HSP70,Venusia_cambrica,esm2_t30_150M_UR50D,640,-2.4392989,12.29613
HSP70|Hydriomena_furcata,HSP70,Hydriomena_furcata,esm2_t30_150M_UR50D,640,-2.5701528,12.258188
HSP70|Vespula_pensylvanica,HSP70,Vespula_pensylvanica,esm2_t30_150M_UR50D,640,-2.5995018,13.099935
HSP70|Aethina_tumida,HSP70,Aethina_tumida,esm2_t30_150M_UR50D,640,-3.1547272,12.555597
HSP70|Lycaena_phlaeas,HSP70,Lycaena_phlaeas,esm2_t30_150M_UR50D,640,-2.840033,12.21353
HSP70|Culex_pipiens_pallens,HSP70,Culex_pipiens_pallens,esm2_t30_150M_UR50D,640,-3.0615118,11.726065
HSP70|Xestia_sexstrigata,HSP70,Xestia_sexstrigata,esm2_t30_150M_UR50D,640,-2.500639,12.638292
HSP70|Agriphila_tristella,HSP70,Agriphila_tristella,esm2_t30_150M_UR50D,640,-2.4318082,11.953721
HSP70|Giardia_intestinalis,HSP70,Giardia_intestinalis,esm2_t30_150M_UR50D,640,-2.832755,12.54334
HSP70|Lobophora_halterata,HSP70,Lobophora_halterata,esm2_t30_150M_UR50D,640,-2.2730815,11.992085
HSP70|Trichinella_patagoniensis,HSP70,Trichinella_patagoniensis,esm2_t30_150M_UR50D,640,-3.3692446,12.746448
HSP70|Cervus_elaphus,HSP70,Cervus_elaphus,esm2_t30_150M_UR50D,640,-3.9857903,9.341554
HSP70|Epicampocera_succincta,HSP70,Epicampocera_succincta,esm2_t30_150M_UR50D,640,-3.2174377,13.335762
HSP70|Lamellibrachia_satsuma,HSP70,Lamellibrachia_satsuma,esm2_t30_150M_UR50D,640,-3.1617873,11.471351
HSP70|Sparganum_proliferum,HSP70,Sparganum_proliferum,esm2_t30_150M_UR50D,640,-2.1690075,12.278394
HSP70|Tapirus_indicus,HSP70,Tapirus_indicus,esm2_t30_150M_UR50D,640,-3.8327053,9.721347
HSP70|Drosophila_ficusphila,HSP70,Drosophila_ficusphila,esm2_t30_150M_UR50D,640,-3.0013149,13.316677
HSP70|Electrophaes_corylata,HSP70,Electrophaes_corylata,esm2_t30_150M_UR50D,640,-2.5628476,12.504634
HSP70|Leptopilina_boulardi,HSP70,Leptopilina_boulardi,esm2_t30_150M_UR50D,640,-2.531334,12.991054
HSP70|Oryzias_latipes,HSP70,Oryzias_latipes,esm2_t30_150M_UR50D,640,-3.5649443,10.775353
HSP70|Verasper_variegatus,HSP70,Verasper_variegatus,esm2_t30_150M_UR50D,640,-3.4126704,11.099743
HSP70|Acanthopagrus_latus,HSP70,Acanthopagrus_latus,esm2_t30_150M_UR50D,640,-3.697304,10.514953
HSP70|Dipus_sagitta,HSP70,Dipus_sagitta,esm2_t30_150M_UR50D,640,-3.9044266,9.613386
HSP70|Volucella_bombylans,HSP70,Volucella_bombylans,esm2_t30_150M_UR50D,640,-3.2847383,13.227374
HSP70|Podarcis_raffonei,HSP70,Podarcis_raffonei,esm2_t30_150M_UR50D,640,-3.7653828,10.1852045
HSP70|Platypus_cylindrus,HSP70,Platypus_cylindrus,esm2_t30_150M_UR50D,640,-3.2403631,12.959159
HSP70|Allacma_fusca,HSP70,Allacma_fusca,esm2_t30_150M_UR50D,640,-2.5408623,12.272105
HSP70|Thumatha_senex,HSP70,Thumatha_senex,esm2_t30_150M_UR50D,640,-2.2304964,12.129099
HSP70|Spodoptera_frugiperda,HSP70,Spodoptera_frugiperda,esm2_t30_150M_UR50D,640,-2.5185642,12.596948
HSP70|Apocheima_hispidaria,HSP70,Apocheima_hispidaria,esm2_t30_150M_UR50D,640,-2.816435,11.990033
HSP70|Aporia_crataegi,HSP70,Aporia_crataegi,esm2_t30_150M_UR50D,640,-2.0965128,12.036596
HSP70|Parambassis_ranga,HSP70,Parambassis_ranga,esm2_t30_150M_UR50D,640,-3.710106,10.479156
HSP70|Cercocebus_atys,HSP70,Cercocebus_atys,esm2_t30_150M_UR50D,640,-3.8489318,9.7670555
HSP70|Acromyrmex_charruanus,HSP70,Acromyrmex_charruanus,esm2_t30_150M_UR50D,640,-2.6064308,13.220186
HSP70|Vidua_chalybeata,HSP70,Vidua_chalybeata,esm2_t30_150M_UR50D,640,-3.8668013,9.312072
HSP70|Polyodon_spathula,HSP70,Polyodon_spathula,esm2_t30_150M_UR50D,640,-3.7397497,10.384789
HSP70|Portevinia_maculata,HSP70,Portevinia_maculata,esm2_t30_150M_UR50D,640,-3.2923033,13.216747
HSP70|Mugil_cephalus,HSP70,Mugil_cephalus,esm2_t30_150M_UR50D,640,-3.5798066,10.680296
HSP70|Eupeodes_luniger,HSP70,Eupeodes_luniger,esm2_t30_150M_UR50D,640,-3.3611424,13.109776
HSP70|Vanessa_tameamea,HSP70,Vanessa_tameamea,esm2_t30_150M_UR50D,640,-2.8222723,12.545084
HSP70|Paramuricea_clavata,HSP70,Paramuricea_clavata,esm2_t30_150M_UR50D,640,-3.3525465,12.822825
HSP70|Triparma_laevis_f._longispina,HSP70,Triparma_laevis_f._longispina,esm2_t30_150M_UR50D,640,-2.6576965,12.068947
HSP70|Caerostris_darwini,HSP70,Caerostris_darwini,esm2_t30_150M_UR50D,640,-3.5403976,12.937476
HSP70|Mauremys_mutica,HSP70,Mauremys_mutica,esm2_t30_150M_UR50D,640,-4.068362,9.285791
HSP70|Nycticebus_bengalensis,HSP70,Nycticebus_bengalensis,esm2_t30_150M_UR50D,640,-3.9471922,9.40251
HSP70|Solenopsis_invicta,HSP70,Solenopsis_invicta,esm2_t30_150M_UR50D,640,-2.5472207,13.178473
HSP70|Sphenella_marginata,HSP70,Sphenella_marginata,esm2_t30_150M_UR50D,640,-3.5482802,13.038462
HSP70|Ctenocephalides_felis,HSP70,Ctenocephalides_felis,esm2_t30_150M_UR50D,640,-3.2900374,13.264493
HSP70|Manduca_sexta,HSP70,Manduca_sexta,esm2_t30_150M_UR50D,640,-2.5137353,12.459771
HSP70|Catocala_fraxini,HSP70,Catocala_fraxini,esm2_t30_150M_UR50D,640,-2.5210364,12.203875
HSP70|Pangasianodon_gigas,HSP70,Pangasianodon_gigas,esm2_t30_150M_UR50D,640,-3.7500157,10.439287
RPS3|Lama_guanicoe_cacsilensis,RPS3,Lama_guanicoe_cacsilensis,esm2_t30_150M_UR50D,640,18.254744,-0.22185093
RPS3|Hirtodrosophila_cameraria,RPS3,Hirtodrosophila_cameraria,esm2_t30_150M_UR50D,640,18.756132,0.68157995
RPS3|Chaetops_frenatus,RPS3,Chaetops_frenatus,esm2_t30_150M_UR50D,640,18.330416,-0.4876715
RPS3|Wallemia_ichthyophaga_EXF-994,RPS3,Wallemia_ichthyophaga_EXF-994,esm2_t30_150M_UR50D,640,18.493305,3.321393
RPS3|Tieghemostelium_lacteum,RPS3,Tieghemostelium_lacteum,esm2_t30_150M_UR50D,640,18.278584,0.8404691
RPS3|Coemansia_sp._S2,RPS3,Coemansia_sp._S2,esm2_t30_150M_UR50D,640,18.195292,2.1601458
RPS3|Penicillium_freii,RPS3,Penicillium_freii,esm2_t30_150M_UR50D,640,18.623028,3.7181878
RPS3|Ateles_geoffroyi,RPS3,Ateles_geoffroyi,esm2_t30_150M_UR50D,640,-2.8650508,-5.156637
RPS3|Cryptomeria_japonica,RPS3,Cryptomeria_japonica,esm2_t30_150M_UR50D,640,18.661089,0.7642649
RPS3|Actinidia_chinensis_var._chinensis,RPS3,Actinidia_chinensis_var._chinensis,esm2_t30_150M_UR50D,640,18.865892,0.78045017
RPS3|Eudyptes_robustus,RPS3,Eudyptes_robustus,esm2_t30_150M_UR50D,640,18.130543,-0.37705895
RPS3|Venturia_canescens,RPS3,Venturia_canescens,esm2_t30_150M_UR50D,640,17.976147,1.3163261
RPS3|Lasiosphaeria_miniovina,RPS3,Lasiosphaeria_miniovina,esm2_t30_150M_UR50D,640,18.52633,3.5280776
RPS3|Saprochaete_ingens,RPS3,Saprochaete_ingens,esm2_t30_150M_UR50D,640,18.607666,2.0574589
RPS3|Tulosesus_angulatus,RPS3,Tulosesus_angulatus,esm2_t30_150M_UR50D,640,17.760925,3.0696023
RPS3|Fusarium_proliferatum_ET1,RPS3,Fusarium_proliferatum_ET1,esm2_t30_150M_UR50D,640,18.411444,3.347178
RPS3|Lasioglossum_pauxillum,RPS3,Lasioglossum_pauxillum,esm2_t30_150M_UR50D,640,17.887081,1.0354614
RPS3|Callithrix_jacchus,RPS3,Callithrix_jacchus,esm2_t30_150M_UR50D,640,18.334187,-0.08419579
RPS3|Microctonus_hyperodae,RPS3,Microctonus_hyperodae,esm2_t30_150M_UR50D,640,18.015697,1.2625657
RPS3|Mythimna_loreyi,RPS3,Mythimna_loreyi,esm2_t30_150M_UR50D,640,17.879608,1.5816766
RPS3|Coprinopsis_cinerea_okayama7#130,RPS3,Coprinopsis_cinerea_okayama7#130,esm2_t30_150M_UR50D,640,17.858448,3.040226
RPS3|Notocelia_uddmanniana,RPS3,Notocelia_uddmanniana,esm2_t30_150M_UR50D,640,18.051815,1.7695359
RPS3|Aspergillus_flavus,RPS3,Aspergillus_flavus,esm2_t30_150M_UR50D,640,18.641983,3.7199302
RPS3|Boletus_edulis,RPS3,Boletus_edulis,esm2_t30_150M_UR50D,640,18.090384,3.0538275
RPS3|Diaporthaceae_sp._PMI_573,RPS3,Diaporthaceae_sp._PMI_573,esm2_t30_150M_UR50D,640,18.530527,3.5560782
RPS3|Lutra_lutra,RPS3,Lutra_lutra,esm2_t30_150M_UR50D,640,18.262533,-0.13342579
RPS3|Ceratitis_capitata,RPS3,Ceratitis_capitata,esm2_t30_150M_UR50D,640,18.824148,0.57205844
RPS3|Panicum_hallii,RPS3,Panicum_hallii,esm2_t30_150M_UR50D,640,18.593351,0.7731562
RPS3|Teloschistes_peruensis,RPS3,Teloschistes_peruensis,esm2_t30_150M_UR50D,640,18.578812,3.870418
RPS3|Physcia_stellaris,RPS3,Physcia_stellaris,esm2_t30_150M_UR50D,640,18.503738,3.6998372
RPS3|Anoplophora_glabripennis,RPS3,Anoplophora_glabripennis,esm2_t30_150M_UR50D,640,17.829231,1.1641451
RPS3|Candida_albicans_P34048,RPS3,Candida_albicans_P34048,esm2_t30_150M_UR50D,640,18.644064,2.0411637
RPS3|Solanum_pennellii,RPS3,Solanum_pennellii,esm2_t30_150M_UR50D,640,18.735004,0.9651943
RPS3|Bombus_breviceps,RPS3,Bombus_breviceps,esm2_t30_150M_UR50D,640,17.832249,1.0903385
RPS3|Coptis_chinensis,RPS3,Coptis_chinensis,esm2_t30_150M_UR50D,640,18.72113,0.91300946
RPS3|Colletotrichum_scovillei,RPS3,Colletotrichum_scovillei,esm2_t30_150M_UR50D,640,18.262316,3.3311298
RPS3|Dinothrombium_tinctorium,RPS3,Dinothrombium_tinctorium,esm2_t30_150M_UR50D,640,18.25183,0.58361554
RPS3|Melampsora_larici-populina_98AG31,RPS3,Melampsora_larici-populina_98AG31,esm2_t30_150M_UR50D,640,18.193497,3.155483
RPS3|Coemansia_sp._RSA_486,RPS3,Coemansia_sp._RSA_486,esm2_t30_150M_UR50D,640,18.247719,2.3148136
RPS3|Calidris_pugnax,RPS3,Calidris_pugnax,esm2_t30_150M_UR50D,640,18.203375,-0.3705593
RPS3|Diarsia_mendica,RPS3,Diarsia_mendica,esm2_t30_150M_UR50D,640,17.851145,1.6433054
RPS3|Plasmodium_falciparum_NF54,RPS3,Plasmodium_falciparum_NF54,esm2_t30_150M_UR50D,640,18.399832,0.8967404
RPS3|Alligator_sinensis,RPS3,Alligator_sinensis,esm2_t30_150M_UR50D,640,18.017172,-0.27151993
RPS3|Mirounga_leonina,RPS3,Mirounga_leonina,esm2_t30_150M_UR50D,640,18.261051,-0.18496327
RPS3|Candida_pseudojiufengensis,RPS3,Candida_pseudojiufengensis,esm2_t30_150M_UR50D,640,18.59359,1.9394451
RPS3|Pycnora_praestabilis,RPS3,Pycnora_praestabilis,esm2_t30_150M_UR50D,640,18.60179,3.7825267
RPS3|Tulasnella_sp._332,RPS3,Tulasnella_sp._332,esm2_t30_150M_UR50D,640,17.835772,2.943245
RPS3|Gymnopus_androsaceus_JB14,RPS3,Gymnopus_androsaceus_JB14,esm2_t30_150M_UR50D,640,17.724741,3.0351186
RPS3|Larus_smithsonianus,RPS3,Larus_smithsonianus,esm2_t30_150M_UR50D,640,18.32184,-0.48130175
RPS3|Fusarium_oxysporum_f._sp._albedinis,RPS3,Fusarium_oxysporum_f._sp._albedinis,esm2_t30_150M_UR50D,640,18.438705,3.30362
RPS3|Hippolais_icterina,RPS3,Hippolais_icterina,esm2_t30_150M_UR50D,640,18.048355,-0.35919312
RPS3|Rhincodon_typus,RPS3,Rhincodon_typus,esm2_t30_150M_UR50D,640,18.153763,-0.45748672
RPS3|Copsychus_sechellarum,RPS3,Copsychus_sechellarum,esm2_t30_150M_UR50D,640,18.26377,-0.45970938
RPS3|Zonotrichia_albicollis,RPS3,Zonotrichia_albicollis,esm2_t30_150M_UR50D,640,18.1268,-0.44033694
RPS3|Eudyptes_chrysocome,RPS3,Eudyptes_chrysocome,esm2_t30_150M_UR50D,640,18.24133,-0.5137498
RPS3|Vigna_unguiculata,RPS3,Vigna_unguiculata,esm2_t30_150M_UR50D,640,18.702332,1.0267587
RPS3|Botrytis_cinerea_B05.10,RPS3,Botrytis_cinerea_B05.10,esm2_t30_150M_UR50D,640,18.504057,3.5407472
RPS3|Entomortierella_parvispora,RPS3,Entomortierella_parvispora,esm2_t30_150M_UR50D,640,18.773088,1.188046
RPS3|Fonsecaea_multimorphosa_CBS_102226,RPS3,Fonsecaea_multimorphosa_CBS_102226,esm2_t30_150M_UR50D,640,18.606228,3.8051243
RPS3|Melipona_bicolor,RPS3,Melipona_bicolor,esm2_t30_150M_UR50D,640,17.882341,1.1293652
RPS3|Candida_dubliniensis_CD36,RPS3,Candida_dubliniensis_CD36,esm2_t30_150M_UR50D,640,18.668087,2.0612178
RPS3|Saccharomyces_cerevisiae_YJM1208,RPS3,Saccharomyces_cerevisiae_YJM1208,esm2_t30_150M_UR50D,640,18.574661,1.9209067
RPS3|Toxoplasma_gondii_TgCatPRC2,RPS3,Toxoplasma_gondii_TgCatPRC2,esm2_t30_150M_UR50D,640,18.297926,0.63545436
RPS3|Pectinophora_gossypiella,RPS3,Pectinophora_gossypiella,esm2_t30_150M_UR50D,640,17.96002,1.4297274
RPS3|Russula_ochroleuca,RPS3,Russula_ochroleuca,esm2_t30_150M_UR50D,640,17.888355,3.0843291
RPS3|Ostrinia_furnacalis,RPS3,Ostrinia_furnacalis,esm2_t30_150M_UR50D,640,17.855865,1.7722898
RPS3|Pyricularia_pennisetigena,RPS3,Pyricularia_pennisetigena,esm2_t30_150M_UR50D,640,18.503382,3.8352163
RPS3|Paramecium_pentaurelia,RPS3,Paramecium_pentaurelia,esm2_t30_150M_UR50D,640,18.108746,0.7866814
RPS3|Moesziomyces_aphidis,RPS3,Moesziomyces_aphidis,esm2_t30_150M_UR50D,640,18.04274,2.931532
RPS3|Circinella_minor,RPS3,Circinella_minor,esm2_t30_150M_UR50D,640,18.01887,2.0420508
RPS3|Cryptococcus_gattii_WM276,RPS3,Cryptococcus_gattii_WM276,esm2_t30_150M_UR50D,640,18.020111,2.935845
RPS3|Gossypium_barbadense,RPS3,Gossypium_barbadense,esm2_t30_150M_UR50D,640,18.846771,0.66575265
RPS3|Cervus_hanglu_yarkandensis,RPS3,Cervus_hanglu_yarkandensis,esm2_t30_150M_UR50D,640,18.26541,0.38911605
RPS3|Naegleria_lovaniensis,RPS3,Naegleria_lovaniensis,esm2_t30_150M_UR50D,640,18.28485,1.2378207
RPS3|Mytilus_californianus,RPS3,Mytilus_californianus,esm2_t30_150M_UR50D,640,17.929703,0.64613736
RPS3|Phytophthora_aleatoria,RPS3,Phytophthora_aleatoria,esm2_t30_150M_UR50D,640,17.875263,1.8999121
RPS3|Coprinellus_micaceus,RPS3,Coprinellus_micaceus,esm2_t30_150M_UR50D,640,17.946333,2.949241
RPS3|Aspergillus_sergii,RPS3,Aspergillus_sergii,esm2_t30_150M_UR50D,640,18.668964,3.733819
RPS3|Acanthaster_planci,RPS3,Acanthaster_planci,esm2_t30_150M_UR50D,640,17.789173,2.0441964
RPS3|Lipomyces_starkeyi_NRRL_Y-11557,RPS3,Lipomyces_starkeyi_NRRL_Y-11557,esm2_t30_150M_UR50D,640,18.198002,1.4819084
GAPDH|Daphnia_galeata,GAPDH,Daphnia_galeata,esm2_t30_150M_UR50D,640,-5.461229,-4.9937468
GAPDH|Uncinocarpus_reesii_1704,GAPDH,Uncinocarpus_reesii_1704,esm2_t30_150M_UR50D,640,-2.1788812,-10.880425
GAPDH|Dothidotthia_symphoricarpi_CBS_119687,GAPDH,Dothidotthia_symphoricarpi_CBS_119687,esm2_t30_150M_UR50D,640,-0.8496019,-9.929378
GAPDH|Zeugodacus_cucurbitae,GAPDH,Zeugodacus_cucurbitae,esm2_t30_150M_UR50D,640,-5.767947,-5.152278
GAPDH|Talpa_occidentalis,GAPDH,Talpa_occidentalis,esm2_t30_150M_UR50D,640,-2.6253037,-3.7718296
GAPDH|Phakopsora_pachyrhizi,GAPDH,Phakopsora_pachyrhizi,esm2_t30_150M_UR50D,640,-2.8826525,-8.971724
GAPDH|Millerozyma_farinosa_CBS_7064,GAPDH,Millerozyma_farinosa_CBS_7064,esm2_t30_150M_UR50D,640,1.6569296,-8.136594
GAPDH|Mus_caroli,GAPDH,Mus_caroli,esm2_t30_150M_UR50D,640,-2.7336254,-3.8870945
GAPDH|Gonapodya_sp._JEL0774,GAPDH,Gonapodya_sp._JEL0774,esm2_t30_150M_UR50D,640,-2.9046729,-10.029733
GAPDH|Polyplosphaeria_fusca,GAPDH,Polyplosphaeria_fusca,esm2_t30_150M_UR50D,640,-2.1730518,-10.226125
GAPDH|Vidua_macroura,GAPDH,Vidua_macroura,esm2_t30_150M_UR50D,640,-2.4881763,-4.32657
GAPDH|Penicillium_glabrum,GAPDH,Penicillium_glabrum,esm2_t30_150M_UR50D,640,-2.471147,-10.401195
GAPDH|Parastagonospora_nodorum,GAPDH,Parastagonospora_nodorum,esm2_t30_150M_UR50D,640,-1.1257986,-9.802989
GAPDH|Aureobasidium_sp._EXF-12344,GAPDH,Aureobasidium_sp._EXF-12344,esm2_t30_150M_UR50D,640,-1.2518896,-9.664803
GAPDH|Acronicta_leporina,GAPDH,Acronicta_leporina,esm2_t30_150M_UR50D,640,-6.103183,-4.7640104
GAPDH|Ascochyta_lentis,GAPDH,Ascochyta_lentis,esm2_t30_150M_UR50D,640,-0.92218816,-9.998924
GAPDH|Claviceps_monticola,GAPDH,Claviceps_monticola,esm2_t30_150M_UR50D,640,-1.6203179,-9.921059
GAPDH|Rostrohypoxylon_terebratum,GAPDH,Rostrohypoxylon_terebratum,esm2_t30_150M_UR50D,640,-2.1537573,-10.459047
GAPDH|Volvox_reticuliferus,GAPDH,Volvox_reticuliferus,esm2_t30_150M_UR50D,640,0.101262756,-9.208638
GAPDH|Branchiostoma_lanceolatum,GAPDH,Branchiostoma_lanceolatum,esm2_t30_150M_UR50D,640,-5.449262,-5.063112
GAPDH|Scatophagus_argus,GAPDH,Scatophagus_argus,esm2_t30_150M_UR50D,640,-4.5980496,-4.8831186
GAPDH|Daldinia_sp._EC12,GAPDH,Daldinia_sp._EC12,esm2_t30_150M_UR50D,640,-2.2789278,-10.579617
GAPDH|Delphinus_delphis,GAPDH,Delphinus_delphis,esm2_t30_150M_UR50D,640,-2.552054,-3.7068722
GAPDH|Bombus_affinis,GAPDH,Bombus_affinis,esm2_t30_150M_UR50D,640,0.5495514,-8.486734
GAPDH|Lobosporangium_transversale,GAPDH,Lobosporangium_transversale,esm2_t30_150M_UR50D,640,-1.0737476,-9.29943
GAPDH|Obba_rivulosa,GAPDH,Obba_rivulosa,esm2_t30_150M_UR50D,640,-3.1300578,-8.94341
GAPDH|Aspergillus_campestris_IBT_28561,GAPDH,Aspergillus_campestris_IBT_28561,esm2_t30_150M_UR50D,640,-2.3713608,-10.726244
GAPDH|Budorcas_taxicolor,GAPDH,Budorcas_taxicolor,esm2_t30_150M_UR50D,640,-2.6823204,-3.7707098
GAPDH|Symbiodinium_microadriaticum,GAPDH,Symbiodinium_microadriaticum,esm2_t30_150M_UR50D,640,-3.6984735,-4.8270903
GAPDH|Thermothielavioides_terrestris,GAPDH,Thermothielavioides_terrestris,esm2_t30_150M_UR50D,640,-2.2795856,-10.903374
GAPDH|Populus_tomentosa,GAPDH,Populus_tomentosa,esm2_t30_150M_UR50D,640,0.773063,-8.692868
GAPDH|Halicephalobus_sp._NKZ332,GAPDH,Halicephalobus_sp._NKZ332,esm2_t30_150M_UR50D,640,-2.8068764,-5.6277795
GAPDH|Aix_galericulata,GAPDH,Aix_galericulata,esm2_t30_150M_UR50D,640,-2.4199452,-3.7992089
GAPDH|Stachybotrys_chlorohalonata_IBT_40285,GAPDH,Stachybotrys_chlorohalonata_IBT_40285,esm2_t30_150M_UR50D,640,-1.9603983,-10.619859
GAPDH|Gyalolechia_ehrenbergii,GAPDH,Gyalolechia_ehrenbergii,esm2_t30_150M_UR50D,640,-1.1770743,-10.011206
GAPDH|Komagataella_phaffii_GS115,GAPDH,Komagataella_phaffii_GS115,esm2_t30_150M_UR50D,640,1.3488681,-8.258688
GAPDH|Cryptococcus_neoformans_var._grubii_AD1-83a,GAPDH,Cryptococcus_neoformans_var._grubii_AD1-83a,esm2_t30_150M_UR50D,640,-2.521325,-8.124412
GAPDH|Suillus_occidentalis,GAPDH,Suillus_occidentalis,esm2_t30_150M_UR50D,640,-3.0679176,-8.9679165
GAPDH|Aspergillus_sclerotioniger_CBS_115572,GAPDH,Aspergillus_sclerotioniger_CBS_115572,esm2_t30_150M_UR50D,640,-2.6170852,-10.66712
GAPDH|Eospalax_fontanierii,GAPDH,Eospalax_fontanierii,esm2_t30_150M_UR50D,640,-2.6748543,-3.7416124
GAPDH|Aspergillus_carbonarius_ITEM_5010,GAPDH,Aspergillus_carbonarius_ITEM_5010,esm2_t30_150M_UR50D,640,-2.572732,-10.7094
GAPDH|Tropheus_moorii,GAPDH,Tropheus_moorii,esm2_t30_150M_UR50D,640,-4.6384788,-4.972449
GAPDH|Carpinus_fangiana,GAPDH,Carpinus_fangiana,esm2_t30_150M_UR50D,640,0.7088583,-8.72237
GAPDH|Candida_metapsilosis,GAPDH,Candida_metapsilosis,esm2_t30_150M_UR50D,640,1.6432012,-8.14558
GAPDH|Vespula_vulgaris,GAPDH,Vespula_vulgaris,esm2_t30_150M_UR50D,640,0.6443296,-8.377409
GAPDH|Eupithecia_insigniata,GAPDH,Eupithecia_insigniata,esm2_t30_150M_UR50D,640,-5.628726,-4.823899
GAPDH|Sesbania_bispinosa,GAPDH,Sesbania_bispinosa,esm2_t30_150M_UR50D,640,0.60038376,-8.897741
GAPDH|Monosporascus_sp._MG133,GAPDH,Monosporascus_sp._MG133,esm2_t30_150M_UR50D,640,-1.3593786,-10.358376
GAPDH|Branchiostoma_floridae,GAPDH,Branchiostoma_floridae,esm2_t30_150M_UR50D,640,-5.3725257,-5.156465
GAPDH|Serendipita_vermifera,GAPDH,Serendipita_vermifera,esm2_t30_150M_UR50D,640,-3.0596137,-9.086896
GAPDH|Iris_pallida,GAPDH,Iris_pallida,esm2_t30_150M_UR50D,640,-2.9006536,-5.250368
GAPDH|Cnaphalocrocis_medinalis,GAPDH,Cnaphalocrocis_medinalis,esm2_t30_150M_UR50D,640,-6.0358815,-4.763905
GAPDH|Vigna_unguiculata,GAPDH,Vigna_unguiculata,esm2_t30_150M_UR50D,640,0.8368604,-8.647087
GAPDH|Plutella_xylostella,GAPDH,Plutella_xylostella,esm2_t30_150M_UR50D,640,-5.9682055,-4.855996
GAPDH|Bos_mutus,GAPDH,Bos_mutus,esm2_t30_150M_UR50D,640,-2.4425056,-3.7693617
GAPDH|Micractinium_conductrix,GAPDH,Micractinium_conductrix,esm2_t30_150M_UR50D,640,-0.3741884,-9.642908
